"year","month","day","hour","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir"
2012,2,26,8,-15,-2,1031,3,3.13,0,0
2012,2,26,9,-17,0,1031,2,1.79,0,0
2012,2,26,10,-17,2,1031,2,4.92,0,0
2012,2,26,11,-18,3,1030,1,1.79,0,0
2012,2,26,12,-18,5,1030,1,3.58,0,0
2012,2,26,13,-19,5,1028,3,1.79,0,0
2012,2,26,14,-19,6,1027,3,3.58,0,0
2012,2,26,15,-19,6,1026,3,5.37,0,0
2012,2,26,16,-19,6,1026,1,3.13,0,0
2012,2,26,17,-18,5,1026,4,3.13,0,0
2012,2,26,18,-17,2,1026,4,4.92,0,0
2012,2,26,19,-17,1,1027,4,6.71,0,0
2012,2,26,20,-16,1,1028,4,8.5,0,0
2012,2,26,21,-15,-1,1028,4,10.29,0,0
2012,2,26,22,-17,0,1028,4,13.42,0,0
2012,2,26,23,-14,-3,1028,4,15.21,0,0
2012,2,27,0,-12,-2,1028,4,19.23,0,0
2012,2,27,1,-12,-3,1028,4,21.02,0,0
2012,2,27,2,-11,-3,1028,4,22.81,0,0
2012,2,27,3,-9,-3,1027,4,24.6,0,0
2012,2,27,4,-10,-5,1027,4,25.49,0,0
2012,2,27,5,-9,-5,1027,1,0.89,0,0
2012,2,27,6,-9,-6,1027,2,0.89,0,0
2012,2,27,7,-10,-8,1027,2,1.78,0,0
2012,2,27,8,-7,-5,1028,4,1.79,0,0
2012,2,27,9,-6,-3,1028,4,5.81,0,0
2012,2,27,10,-6,-1,1027,4,9.83,0,0
2012,2,27,11,-6,0,1026,4,11.62,0,0
2012,2,27,12,-7,2,1025,4,13.41,0,0
2012,2,27,13,-8,4,1024,1,1.79,0,0
2012,2,27,14,-10,6,1022,4,3.13,0,0
2012,2,27,15,-10,6,1021,4,7.15,0,0
2012,2,27,16,-11,6,1021,4,11.17,0,0
2012,2,27,17,-11,5,1021,4,12.06,0,0
2012,2,27,18,-11,3,1021,4,12.95,0,0
2012,2,27,19,-10,1,1021,4,13.84,0,0
2012,2,27,20,-10,1,1021,4,15.63,0,0
2012,2,27,21,-10,1,1021,1,0.89,0,0
2012,2,27,22,-10,1,1022,1,1.78,0,0
2012,2,27,23,-9,0,1021,1,2.67,0,0
2012,2,28,0,-8,-1,1021,1,3.56,0,0
2012,2,28,1,-8,-3,1021,4,0.89,0,0
2012,2,28,2,-8,-3,1021,1,0.45,0,0
2012,2,28,3,-9,-3,1021,1,0.9,0,0
2012,2,28,4,-10,-6,1020,2,0.89,0,0
2012,2,28,5,-9,-6,1020,2,1.78,0,0
2012,2,28,6,-8,-5,1021,1,0.89,0,0
2012,2,28,7,-9,-5,1021,1,1.34,0,0
2012,2,28,8,-8,-4,1022,2,0.89,0,0
2012,2,28,9,-7,0,1022,1,0.89,0,0
2012,2,28,10,-7,2,1022,4,1.79,0,0
2012,2,28,11,-8,3,1022,4,3.58,0,0
2012,2,28,12,-8,5,1021,4,5.37,0,0
2012,2,28,13,-8,6,1020,4,9.39,0,0
2012,2,28,14,-7,7,1019,4,13.41,0,0
2012,2,28,15,-8,8,1019,4,19.22,0,0
2012,2,28,16,-9,8,1019,4,24.14,0,0
2012,2,28,17,-9,7,1019,4,28.16,0,0
2012,2,28,18,-9,5,1019,4,29.95,0,0
2012,2,28,19,-9,2,1020,4,30.84,0,0
2012,2,28,20,-8,0,1020,4,32.63,0,0
2012,2,28,21,-9,1,1020,4,35.76,0,0
2012,2,28,22,-9,1,1021,4,38.89,0,0
2012,2,28,23,-9,1,1020,4,42.91,0,0
2012,2,29,0,-8,0,1021,4,46.04,0,0
2012,2,29,1,-7,-2,1021,4,49.17,0,0
2012,2,29,2,-8,-2,1021,1,0.89,0,0
2012,2,29,3,-8,-4,1021,2,0.89,0,0
2012,2,29,4,-8,-5,1020,4,0.89,0,0
2012,2,29,5,-8,-5,1021,2,0.89,0,0
2012,2,29,6,-8,-6,1021,3,0.89,0,0
2012,2,29,7,-8,-6,1021,3,1.78,0,0
2012,2,29,8,-6,-4,1021,3,3.57,0,0
2012,2,29,9,-7,1,1022,1,0.89,0,0
2012,2,29,16,-5,9,1019,4,8.95,0,0
2012,2,29,17,-5,8,1019,4,9.84,0,0
2012,2,29,18,-5,6,1019,2,0.89,0,0
2012,2,29,19,-6,2,1019,2,1.78,0,0
2012,2,29,20,-6,0,1020,1,0.45,0,0
2012,2,29,21,-6,-1,1020,2,1.79,0,0
2012,2,29,22,-5,0,1021,2,2.68,0,0
2012,2,29,23,-6,-2,1021,1,0.89,0,0
2012,3,1,0,-5,-1,1021,2,1.79,0,0
2012,3,1,1,-5,-2,1022,1,0.89,0,0
2012,3,1,2,-6,-3,1022,3,3.13,0,0
2012,3,1,3,-6,-3,1022,3,6.26,0,0
2012,3,1,4,-6,-3,1022,3,8.05,0,0
2012,3,1,5,-6,-3,1023,3,9.84,0,0
2012,3,1,6,-6,-2,1022,3,10.73,0,0
2012,3,1,7,-7,-4,1023,3,12.52,0,0
2012,3,1,8,-5,-1,1024,1,0.89,0,0
2012,3,1,9,-5,1,1024,2,0.89,0,0
2012,3,1,10,-4,3,1025,1,0.89,0,0
2012,3,1,11,-4,4,1025,4,3.13,0,0
2012,3,1,12,-4,4,1025,4,4.92,0,0
2012,3,1,13,-4,5,1024,1,0.89,0,0
2012,3,1,14,-4,5,1023,4,0.89,0,0
2012,3,1,15,-2,4,1023,1,0.89,0,1
2012,3,1,16,0,3,1023,1,1.78,0,2
2012,3,1,17,1,2,1023,1,2.23,0,3
2012,3,1,18,0,2,1024,4,0.89,0,4
2012,3,1,19,1,1,1024,4,1.78,0,5
2012,3,1,20,1,2,1024,1,0.89,0,0
2012,3,1,21,0,2,1025,1,1.78,0,0
2012,3,1,22,1,2,1025,4,1.79,0,1
2012,3,1,23,1,2,1025,4,5.81,0,2
2012,3,2,0,1,2,1025,4,8.94,0,3
2012,3,2,1,1,1,1026,4,12.07,0,4
2012,3,2,2,0,1,1026,4,15.2,0,5
2012,3,2,3,0,1,1026,4,16.99,0,6
2012,3,2,4,-1,0,1026,4,20.12,1,0
2012,3,2,5,-1,0,1026,4,23.25,2,0
2012,3,2,6,-1,0,1026,4,27.27,3,0
2012,3,2,7,-1,0,1027,4,29.06,4,0
2012,3,2,8,-1,0,1028,4,30.85,5,0
2012,3,2,9,0,0,1028,4,33.98,6,0
2012,3,2,10,0,1,1028,4,37.11,7,0
2012,3,2,11,0,1,1028,4,40.24,8,0
2012,3,2,12,0,1,1028,4,44.26,9,0
2012,3,2,13,-1,0,1028,1,0.89,10,0
2012,3,2,14,0,1,1027,4,1.79,11,0
2012,3,2,15,1,1,1027,4,3.58,12,0
2012,3,2,16,0,2,1026,1,0.89,0,0
2012,3,2,17,-2,2,1027,4,3.13,0,0
2012,3,2,18,-1,1,1028,4,4.92,0,0
2012,3,2,19,-2,1,1028,4,6.71,0,0
2012,3,2,20,-2,1,1028,2,1.79,0,0
2012,3,2,21,-2,0,1028,4,0.89,0,0
2012,3,2,22,-2,0,1029,2,0.89,0,0
2012,3,2,23,-2,-1,1029,1,0.45,0,0
2012,3,3,0,-1,-1,1029,1,1.34,0,0
2012,3,3,1,-1,-1,1028,4,0.89,0,0
2012,3,3,2,-4,-1,1029,4,2.68,0,0
2012,3,3,3,-5,0,1029,4,4.47,0,0
2012,3,3,4,-6,0,1029,4,7.6,0,0
2012,3,3,5,-6,0,1029,4,11.62,0,0
2012,3,3,6,-5,-1,1029,4,14.75,0,0
2012,3,3,7,-5,-1,1030,4,16.54,0,0
2012,3,3,8,-5,-1,1030,4,18.33,0,0
2012,3,3,9,-4,-1,1030,4,21.46,0,0
2012,3,3,11,-5,1,1030,4,29.5,0,0
2012,3,3,12,-7,2,1030,4,32.63,0,0
2012,3,3,13,-7,3,1029,4,35.76,0,0
2012,3,3,15,-7,3,1028,4,40.68,0,0
2012,3,3,16,-7,2,1027,4,43.81,0,0
2012,3,3,17,-6,2,1027,4,46.94,0,0
2012,3,3,18,-8,1,1027,4,48.73,0,0
2012,3,3,19,-8,0,1027,4,51.86,0,0
2012,3,3,20,-8,0,1027,4,52.75,0,0
2012,3,3,21,-8,-1,1027,4,54.54,0,0
2012,3,3,22,-8,-1,1027,4,56.33,0,0
2012,3,3,23,-8,0,1028,4,57.22,0,0
2012,3,4,0,-6,-1,1027,4,58.11,0,0
2012,3,4,1,-6,-1,1026,4,59,0,0
2012,3,4,2,-7,-1,1026,2,0.89,0,0
2012,3,4,3,-8,-2,1025,1,0.45,0,0
2012,3,4,4,-7,-2,1024,1,0.9,0,0
2012,3,4,5,-7,-3,1024,4,0.89,0,0
2012,3,4,6,-7,-4,1024,1,0.89,0,0
2012,3,4,7,-7,-3,1024,4,0.89,0,0
2012,3,4,8,-7,-2,1025,2,0.89,0,0
2012,3,4,9,-6,0,1025,2,1.78,0,0
2012,3,4,10,-8,2,1024,2,3.57,0,0
2012,3,4,11,-9,3,1023,2,6.7,0,0
2012,3,4,12,-9,4,1023,3,1.79,0,0
2012,3,4,13,-9,5,1021,1,0.89,0,0
2012,3,4,14,-10,5,1020,1,1.78,0,0
2012,3,4,15,-10,5,1020,1,2.67,0,0
2012,3,4,16,-10,5,1019,1,4.46,0,0
2012,3,4,17,-10,5,1018,1,5.35,0,0
2012,3,4,18,-9,3,1018,4,0.89,0,0
2012,3,4,19,-9,0,1018,4,1.78,0,0
2012,3,4,20,-8,0,1019,2,0.89,0,0
2012,3,4,21,-7,-1,1019,1,0.89,0,0
2012,3,4,22,-7,-2,1019,2,0.89,0,0
2012,3,4,23,-7,-3,1018,2,2.68,0,0
2012,3,5,0,-7,-3,1018,3,1.79,0,0
2012,3,5,1,-7,-4,1017,2,1.79,0,0
2012,3,5,2,-6,-4,1017,4,0.89,0,0
2012,3,5,3,-6,-3,1016,1,0.45,0,0
2012,3,5,4,-6,-3,1016,3,1.79,0,0
2012,3,5,5,-6,-4,1015,2,0.89,0,0
2012,3,5,6,-7,-5,1015,3,1.79,0,0
2012,3,5,7,-7,-5,1015,3,3.58,0,0
2012,3,5,8,-4,-3,1015,2,0.89,0,0
2012,3,5,9,-5,0,1014,3,1.79,0,0
2012,3,5,10,-6,1,1014,2,1.79,0,0
2012,3,5,11,-7,2,1014,3,1.79,0,0
2012,3,5,12,-7,3,1014,3,3.58,0,0
2012,3,5,13,-7,3,1013,3,6.71,0,0
2012,3,5,14,-7,3,1012,3,9.84,0,0
2012,3,5,15,-6,3,1011,3,11.63,0,0
2012,3,5,16,-7,4,1011,3,13.42,0,0
2012,3,5,17,-7,3,1011,3,15.21,0,0
2012,3,5,18,-7,2,1011,1,0.89,0,0
2012,3,5,19,-7,1,1011,2,0.89,0,0
2012,3,5,20,-6,1,1011,1,0.89,0,0
2012,3,5,21,-6,-3,1012,1,1.78,0,0
2012,3,5,22,-4,-1,1012,3,3.13,0,0
2012,3,5,23,-7,1,1012,3,8.94,0,0
2012,3,6,0,-9,2,1012,3,14.75,0,0
2012,3,6,1,-13,2,1013,3,23.69,0,0
2012,3,6,2,-12,1,1013,3,28.61,0,0
2012,3,6,3,-13,1,1013,3,34.42,0,0
2012,3,6,4,-15,0,1013,3,40.23,0,0
2012,3,6,5,-17,1,1014,3,50.06,0,0
2012,3,6,6,-16,1,1014,3,61.24,0,0
2012,3,6,7,-16,1,1015,3,72.42,0,0
2012,3,6,8,-15,2,1016,3,83.6,0,0
2012,3,6,9,-15,4,1017,3,94.78,0,0
2012,3,6,10,-14,5,1018,3,105.96,0,0
2012,3,6,11,-14,6,1018,3,114.9,0,0
2012,3,6,12,-15,7,1018,3,123.84,0,0
2012,3,6,13,-15,8,1017,3,132.78,0,0
2012,3,6,14,-16,9,1017,3,140.83,0,0
2012,3,6,15,-16,9,1017,3,148.88,0,0
2012,3,6,16,-16,10,1016,3,154.69,0,0
2012,3,6,17,-17,9,1016,3,161.84,0,0
2012,3,6,18,-17,8,1016,3,167.65,0,0
2012,3,6,19,-16,7,1016,3,170.78,0,0
2012,3,6,20,-16,7,1017,3,174.8,0,0
2012,3,6,21,-15,7,1018,3,177.93,0,0
2012,3,6,22,-14,5,1019,4,1.79,0,0
2012,3,6,23,-14,2,1018,1,0.45,0,0
2012,3,7,0,-15,4,1018,3,4.02,0,0
2012,3,7,1,-14,1,1019,1,0.89,0,0
2012,3,7,2,-13,2,1019,4,3.13,0,0
2012,3,7,3,-13,1,1019,1,0.89,0,0
2012,3,7,4,-12,0,1020,3,1.79,0,0
2012,3,7,5,-10,0,1021,1,0.89,0,0
2012,3,7,6,-13,1,1021,3,4.92,0,0
2012,3,7,7,-13,2,1022,3,9.84,0,0
2012,3,7,8,-12,5,1023,3,14.76,0,0
2012,3,7,9,-12,5,1023,3,19.68,0,0
2012,3,7,10,-12,7,1023,3,25.49,0,0
2012,3,7,11,-12,8,1022,3,31.3,0,0
2012,3,7,12,-13,8,1022,3,37.11,0,0
2012,3,7,13,-14,9,1021,3,44.26,0,0
2012,3,7,15,-17,10,1020,3,58.56,0,0
2012,3,7,16,-18,10,1020,3,68.39,0,0
2012,3,7,17,-19,9,1021,3,79.57,0,0
2012,3,7,18,-17,8,1022,3,86.72,0,0
2012,3,7,19,-16,6,1023,3,92.53,0,0
2012,3,7,20,-16,4,1024,3,100.58,0,0
2012,3,7,21,-19,3,1025,3,108.63,0,0
2012,3,7,22,-19,2,1027,3,116.68,0,0
2012,3,7,23,-19,1,1028,3,123.83,0,0
2012,3,8,0,-17,-2,1029,3,129.64,0,0
2012,3,8,1,-16,-2,1029,3,136.79,0,0
2012,3,8,2,-17,-2,1030,2,4.02,0,0
2012,3,8,3,-17,-2,1030,2,8.94,0,0
2012,3,8,4,-18,-3,1030,2,14.75,0,0
2012,3,8,5,-19,-3,1031,2,19.67,0,0
2012,3,8,6,-20,-4,1031,2,24.59,0,0
2012,3,8,7,-20,-4,1031,2,29.51,0,0
2012,3,8,8,-20,-4,1032,2,34.43,0,0
2012,3,8,9,-20,-2,1032,2,39.35,0,0
2012,3,8,10,-20,0,1032,3,4.92,0,0
2012,3,8,11,-21,1,1032,2,4.92,0,0
2012,3,8,12,-22,2,1032,2,8.94,0,0
2012,3,8,13,-23,3,1030,3,4.02,0,0
2012,3,8,14,-23,2,1029,2,4.02,0,0
2012,3,8,15,-23,3,1028,2,7.15,0,0
2012,3,8,16,-23,2,1028,2,10.28,0,0
2012,3,8,17,-22,2,1028,2,13.41,0,0
2012,3,8,18,-22,2,1028,4,0.89,0,0
2012,3,8,19,-21,2,1028,3,1.79,0,0
2012,3,8,20,-21,2,1029,3,5.81,0,0
2012,3,8,21,-20,0,1029,1,1.79,0,0
2012,3,8,22,-17,-2,1029,2,0.89,0,0
2012,3,8,23,-15,-3,1029,1,0.45,0,0
2012,3,9,0,-14,-4,1029,4,0.89,0,0
2012,3,9,1,-14,-5,1030,4,2.68,0,0
2012,3,9,2,-16,-4,1029,4,4.47,0,0
2012,3,9,3,-13,-4,1030,4,6.26,0,0
2012,3,9,4,-9,-5,1029,1,0.89,0,0
2012,3,9,5,-8,-6,1029,4,1.79,0,0
2012,3,9,6,-8,-6,1029,1,0.89,0,0
2012,3,9,7,-8,-7,1030,2,0.89,0,0
2012,3,9,8,-7,-4,1030,4,0.89,0,0
2012,3,9,9,-7,-2,1030,4,2.68,0,0
2012,3,9,10,-6,0,1030,4,4.47,0,0
2012,3,9,11,-6,1,1029,1,1.79,0,0
2012,3,9,12,-8,3,1028,4,3.13,0,0
2012,3,9,13,-10,5,1026,4,8.05,0,0
2012,3,9,14,-12,5,1025,4,12.97,0,0
2012,3,9,15,-14,6,1024,4,16.99,0,0
2012,3,9,16,-12,6,1023,4,21.01,0,0
2012,3,9,17,-14,6,1022,4,25.93,0,0
2012,3,9,18,-15,4,1022,4,29.95,0,0
2012,3,9,19,-14,2,1022,4,33.97,0,0
2012,3,9,20,-14,2,1022,4,37.99,0,0
2012,3,9,21,-14,2,1023,4,39.78,0,0
2012,3,9,22,-14,3,1023,4,42.91,0,0
2012,3,9,23,-10,1,1023,4,46.04,0,0
2012,3,10,0,-8,-1,1023,4,47.83,0,0
2012,3,10,1,-7,-2,1023,4,50.96,0,0
2012,3,10,2,-7,-1,1023,4,52.75,0,0
2012,3,10,3,-7,-2,1023,1,0.45,0,0
2012,3,10,4,-7,-2,1023,3,1.79,0,0
2012,3,10,5,-8,-4,1023,3,3.58,0,0
2012,3,10,6,-8,-4,1023,3,5.37,0,0
2012,3,10,7,-8,-5,1024,3,8.5,0,0
2012,3,10,8,-14,1,1025,3,15.65,0,0
2012,3,10,9,-17,4,1025,3,21.46,0,0
2012,3,10,10,-16,5,1025,3,30.4,0,0
2012,3,10,11,-17,6,1025,3,37.55,0,0
2012,3,10,12,-18,7,1025,3,47.38,0,0
2012,3,10,13,-19,6,1025,3,59.45,0,0
2012,3,10,14,-22,6,1025,3,70.63,0,0
2012,3,10,15,-23,5,1026,3,83.59,0,0
2012,3,10,16,-24,4,1027,3,95.66,0,0
2012,3,10,17,-24,3,1028,3,107.73,0,0
2012,3,10,18,-24,1,1029,3,117.56,0,0
2012,3,10,19,-23,-1,1030,3,126.5,0,0
2012,3,10,20,-22,-2,1032,3,134.55,0,0
2012,3,10,21,-22,-2,1033,3,144.38,0,0
2012,3,10,22,-22,-2,1034,3,153.32,0,0
2012,3,10,23,-22,-4,1035,3,158.24,0,0
2012,3,11,0,-19,-3,1035,3,165.39,0,0
2012,3,11,1,-19,-3,1036,3,173.44,0,0
2012,3,11,2,-20,-4,1035,3,182.38,0,0
2012,3,11,3,-21,-4,1035,3,190.43,0,0
2012,3,11,4,-24,-4,1035,3,197.58,0,0
2012,3,11,5,-23,-5,1036,3,204.73,0,0
2012,3,11,6,-22,-5,1036,3,211.88,0,0
2012,3,11,7,-21,-5,1036,3,215.9,0,0
2012,3,11,8,-21,-4,1037,3,221.71,0,0
2012,3,11,9,-21,-2,1037,3,228.86,0,0
2012,3,11,10,-21,-1,1036,3,236.91,0,0
2012,3,11,11,-24,0,1035,3,244.96,0,0
2012,3,11,12,-23,2,1034,3,249.88,0,0
2012,3,11,13,-24,4,1032,3,255.69,0,0
2012,3,11,14,-23,5,1030,3,261.5,0,0
2012,3,11,15,-23,6,1030,3,267.31,0,0
2012,3,11,16,-23,6,1029,3,273.12,0,0
2012,3,11,17,-23,6,1028,3,278.93,0,0
2012,3,11,18,-23,4,1028,4,4.92,0,0
2012,3,11,19,-23,4,1029,4,9.84,0,0
2012,3,11,20,-22,3,1029,4,12.97,0,0
2012,3,11,21,-22,3,1029,4,18.78,0,0
2012,3,11,22,-21,2,1030,4,22.8,0,0
2012,3,11,23,-20,-2,1030,2,1.79,0,0
2012,3,12,0,-17,-4,1030,1,0.45,0,0
2012,3,12,1,-16,-4,1030,4,0.89,0,0
2012,3,12,2,-18,-6,1030,1,0.89,0,0
2012,3,12,3,-16,-6,1030,3,1.79,0,0
2012,3,12,4,-16,-6,1029,3,3.58,0,0
2012,3,12,5,-15,-6,1030,3,5.37,0,0
2012,3,12,6,-16,-7,1029,3,7.16,0,0
2012,3,12,7,-15,-9,1029,3,8.95,0,0
2012,3,12,8,-14,-1,1030,3,10.74,0,0
2012,3,12,9,-17,1,1030,2,1.79,0,0
2012,3,12,10,-18,4,1029,3,1.79,0,0
2012,3,12,11,-20,6,1028,2,1.79,0,0
2012,3,12,12,-20,7,1027,1,1.79,0,0
2012,3,12,13,-20,8,1026,1,3.58,0,0
2012,3,12,14,-19,9,1025,4,3.13,0,0
2012,3,12,15,-19,9,1023,4,7.15,0,0
2012,3,12,16,-19,9,1023,4,11.17,0,0
2012,3,12,17,-19,8,1022,4,16.09,0,0
2012,3,12,18,-17,6,1023,4,19.22,0,0
2012,3,12,19,-16,5,1023,4,22.35,0,0
2012,3,12,20,-16,4,1023,4,23.24,0,0
2012,3,12,21,-14,1,1023,4,24.13,0,0
2012,3,12,22,-14,0,1024,1,0.89,0,0
2012,3,12,23,-13,1,1023,4,1.79,0,0
2012,3,13,0,-13,2,1023,4,3.58,0,0
2012,3,13,1,-13,0,1023,4,5.37,0,0
2012,3,13,2,-11,-2,1023,4,7.16,0,0
2012,3,13,3,-13,-5,1022,3,3.13,0,0
2012,3,13,4,-12,-5,1022,1,0.89,0,0
2012,3,13,5,-11,-5,1021,1,1.34,0,0
2012,3,13,6,-12,-5,1021,3,1.79,0,0
2012,3,13,7,-10,-5,1021,3,2.68,0,0
2012,3,13,8,-10,-1,1022,1,0.89,0,0
2012,3,13,9,-10,2,1022,1,1.78,0,0
2012,3,13,10,-10,6,1021,1,2.67,0,0
2012,3,13,11,-11,8,1020,4,1.79,0,0
2012,3,13,12,-12,10,1019,1,3.13,0,0
2012,3,13,13,-12,12,1018,4,3.13,0,0
2012,3,13,14,-14,14,1017,4,10.28,0,0
2012,3,13,15,-13,14,1016,4,18.33,0,0
2012,3,13,16,-14,14,1015,4,25.48,0,0
2012,3,13,17,-13,14,1015,4,32.63,0,0
2012,3,13,18,-14,12,1015,4,36.65,0,0
2012,3,13,19,-14,13,1016,4,39.78,0,0
2012,3,13,20,-14,10,1017,3,4.02,0,0
2012,3,13,21,-14,5,1019,3,8.04,0,0
2012,3,13,22,-14,3,1020,3,12.06,0,0
2012,3,13,23,-16,5,1021,2,3.13,0,0
2012,3,14,0,-16,5,1021,2,8.05,0,0
2012,3,14,1,-16,2,1022,3,4.92,0,0
2012,3,14,2,-18,5,1022,2,5.81,0,0
2012,3,14,3,-19,4,1023,2,10.73,0,0
2012,3,14,4,-18,4,1023,2,16.54,0,0
2012,3,14,5,-18,3,1023,2,21.46,0,0
2012,3,14,6,-18,3,1024,2,24.59,0,0
2012,3,14,7,-16,3,1025,2,27.72,0,0
2012,3,14,8,-17,5,1026,2,31.74,0,0
2012,3,14,9,-17,7,1027,2,35.76,0,0
2012,3,14,10,-18,8,1027,2,37.55,0,0
2012,3,14,11,-18,10,1027,4,1.79,0,0
2012,3,14,12,-17,11,1027,1,1.79,0,0
2012,3,14,13,-17,11,1026,1,3.58,0,0
2012,3,14,14,-18,12,1025,4,3.13,0,0
2012,3,14,15,-18,12,1024,4,7.15,0,0
2012,3,14,17,-16,11,1024,4,16.09,0,0
2012,3,14,18,-17,9,1024,4,20.11,0,0
2012,3,14,19,-11,7,1025,4,24.13,0,0
2012,3,14,20,-11,6,1025,4,29.94,0,0
2012,3,14,21,-11,5,1027,4,34.86,0,0
2012,3,14,22,-9,3,1028,4,38.88,0,0
2012,3,14,23,-9,2,1028,4,42.9,0,0
2012,3,15,0,-9,0,1028,4,46.03,0,0
2012,3,15,1,-8,0,1029,4,47.82,0,0
2012,3,15,2,-8,-1,1028,4,49.61,0,0
2012,3,15,3,-8,-2,1027,1,0.89,0,0
2012,3,15,4,-10,-4,1027,3,0.89,0,0
2012,3,15,5,-10,-5,1027,3,2.68,0,0
2012,3,15,6,-8,-4,1028,3,3.57,0,0
2012,3,15,7,-8,-4,1028,1,0.45,0,0
2012,3,15,8,-8,0,1028,2,1.79,0,0
2012,3,15,9,-9,3,1028,1,0.89,0,0
2012,3,15,10,-11,5,1027,1,2.68,0,0
2012,3,15,11,-11,7,1026,4,1.79,0,0
2012,3,15,12,-12,8,1025,4,3.58,0,0
2012,3,15,13,-12,9,1023,4,5.37,0,0
2012,3,15,14,-13,10,1022,4,8.5,0,0
2012,3,15,15,-7,10,1020,4,12.52,0,0
2012,3,15,16,-6,9,1020,4,15.65,0,0
2012,3,15,17,-6,9,1019,4,18.78,0,0
2012,3,15,18,-5,9,1019,4,20.57,0,0
2012,3,15,19,-4,8,1019,4,23.7,0,0
2012,3,15,20,-1,8,1019,1,0.89,0,1
2012,3,15,21,-2,7,1019,4,3.13,0,0
2012,3,15,22,0,5,1019,4,4.92,0,0
2012,3,15,23,2,4,1019,4,8.05,0,1
2012,3,16,0,2,4,1018,4,11.18,0,2
2012,3,16,1,3,4,1018,4,14.31,0,3
2012,3,16,2,3,3,1016,4,17.44,0,4
2012,3,16,3,3,3,1016,4,20.57,0,0
2012,3,16,4,3,3,1014,4,22.36,0,0
2012,3,16,5,3,3,1014,2,1.79,0,0
2012,3,16,6,3,3,1014,4,1.79,0,0
2012,3,16,7,3,3,1014,4,3.58,0,0
2012,3,16,8,3,4,1014,1,0.89,0,0
2012,3,16,9,4,4,1014,1,1.78,0,0
2012,3,16,10,4,6,1014,3,1.79,0,0
2012,3,16,11,3,7,1013,1,0.89,0,0
2012,3,16,12,4,8,1012,4,3.13,0,0
2012,3,16,13,3,9,1012,1,1.79,0,0
2012,3,16,14,3,10,1010,4,1.79,0,0
2012,3,16,15,3,11,1010,4,3.58,0,0
2012,3,16,16,3,11,1010,4,6.71,0,0
2012,3,16,17,4,10,1010,4,9.84,0,0
2012,3,16,18,4,9,1010,4,12.97,0,0
2012,3,16,19,4,8,1011,4,14.76,0,0
2012,3,16,20,5,7,1012,4,16.55,0,0
2012,3,16,21,4,6,1012,1,0.89,0,0
2012,3,16,22,3,4,1013,2,0.89,0,0
2012,3,16,23,3,4,1013,4,0.89,0,0
2012,3,17,0,3,4,1013,1,0.89,0,0
2012,3,17,1,4,4,1013,1,1.78,0,0
2012,3,17,2,4,4,1012,4,0.89,0,0
2012,3,17,3,4,4,1012,1,0.89,0,0
2012,3,17,4,4,4,1012,4,0.89,0,0
2012,3,17,5,4,4,1012,1,0.89,0,0
2012,3,17,6,3,3,1012,4,1.79,0,0
2012,3,17,7,3,3,1013,4,3.58,0,0
2012,3,17,8,2,2,1013,4,6.71,0,0
2012,3,17,9,2,2,1013,4,9.84,0,0
2012,3,17,10,2,2,1013,4,12.97,0,0
2012,3,17,11,3,3,1013,4,16.1,0,0
2012,3,17,12,3,3,1013,4,20.12,0,0
2012,3,17,13,3,3,1012,4,24.14,0,0
2012,3,17,14,4,4,1012,4,29.06,0,0
2012,3,17,15,4,4,1012,4,33.08,0,0
2012,3,17,16,3,4,1012,4,38,0,1
2012,3,17,17,3,4,1013,4,42.02,0,0
2012,3,17,18,3,4,1014,4,46.04,0,1
2012,3,17,19,3,4,1015,4,49.17,0,2
2012,3,17,20,3,4,1016,4,50.96,0,3
2012,3,17,21,3,4,1017,4,52.75,0,4
2012,3,17,22,1,1,1018,4,54.54,0,5
2012,3,17,23,0,0,1020,1,0.89,1,0
2012,3,18,0,0,0,1021,1,1.34,3,0
2012,3,18,1,0,0,1022,2,5.81,4,0
2012,3,18,2,-1,-1,1022,2,10.73,5,0
2012,3,18,3,-2,-1,1023,2,16.54,6,0
2012,3,18,4,-4,-1,1024,2,21.46,0,0
2012,3,18,5,-5,-1,1025,2,24.59,0,0
2012,3,18,6,-5,-1,1025,2,27.72,0,0
2012,3,18,7,-5,-1,1027,2,30.85,0,0
2012,3,18,8,-7,-1,1027,2,35.77,0,0
2012,3,18,9,-7,0,1029,2,39.79,0,0
2012,3,18,10,-8,1,1029,2,44.71,0,0
2012,3,18,11,-8,2,1029,2,48.73,0,0
2012,3,18,12,-5,3,1029,1,0.89,0,0
2012,3,18,13,-4,4,1028,2,1.79,0,0
2012,3,18,14,-5,4,1027,1,1.79,0,0
2012,3,18,15,-5,5,1026,4,3.13,0,0
2012,3,18,16,-6,4,1027,1,1.79,0,0
2012,3,18,17,-6,4,1027,4,3.13,0,0
2012,3,18,18,-6,4,1027,4,6.26,0,0
2012,3,18,19,-5,3,1027,4,10.28,0,0
2012,3,18,20,-3,3,1027,3,4.02,0,0
2012,3,18,21,-3,3,1027,4,1.79,0,0
2012,3,18,22,-3,3,1028,4,4.92,0,0
2012,3,18,23,-3,3,1028,1,0.89,0,0
2012,3,19,0,-2,1,1028,4,1.79,0,0
2012,3,19,1,-2,1,1028,2,1.79,0,0
2012,3,19,2,-2,1,1028,2,2.68,0,0
2012,3,19,3,-1,1,1027,4,0.89,0,0
