climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa
-67.0,-22.0,0.46,-0.01,-0.5,-10.0,5.0,0.01,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-31.0,-23.0,0.28,0.05,0.7,-9.0,-3.0,-0.018,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-108.0,-26.0,-0.31,0.06,0.7,-9.0,-4.0,-0.019,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-123.0,-27.0,-0.41,-0.02,0.5,-10.0,-3.0,-0.017,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-106.0,-29.0,-0.49,-0.03,0.2,-10.0,6.0,-0.011,0.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-83.0,-29.0,-0.53,0.01,0.0,-10.0,5.0,-0.01,-0.4,-0.0006,-0.0007,-0.0007,-0.0008,0.0001,0.0,0.0002,0.0,-0.0008
107.0,-30.0,0.13,-0.04,-0.8,-11.0,10.0,0.026,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
181.0,-27.0,0.42,0.03,-0.5,-10.0,1.0,0.023,-0.5,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002
25.0,-22.0,0.43,0.15,0.7,-9.0,-14.0,-0.013,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-185.0,-23.0,0.08,0.21,1.1,-9.0,-20.0,-0.037,-0.6,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
-350.0,-31.0,-0.45,0.11,0.8,-9.0,-6.0,-0.031,-1.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
-387.0,-35.0,-0.62,-0.08,0.5,-10.0,-6.0,-0.027,1.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
-388.0,-36.0,-0.67,-0.14,0.4,-10.0,2.0,-0.026,3.7,-0.0009,-0.0011,-0.0011,-0.0011,0.0002,0.0,0.0,0.0,-0.0011
-327.0,-44.0,-0.61,-0.05,-0.7,-11.0,6.0,0.017,1.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-299.0,-47.0,-0.54,-0.01,-0.9,-11.0,7.0,0.019,-0.3,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,0.0001,0.0,-0.0004
-143.0,-54.0,0.03,-0.04,-1.4,-11.0,9.0,0.028,-0.3,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002
-97.0,-58.0,0.43,0.06,-0.8,-11.0,-2.0,0.011,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-89.0,-60.0,0.53,-0.05,-0.3,-10.0,6.0,0.009,1.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-19.0,-62.0,0.46,0.03,1.2,-9.0,1.0,-0.01,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-38.0,-62.0,0.32,0.14,1.6,-8.0,-9.0,-0.018,-1.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-148.0,-64.0,0.01,0.16,1.8,-8.0,-12.0,-0.038,-1.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
23.0,-70.0,-0.53,-0.14,0.8,-9.0,13.0,0.01,0.5,-0.0003,-0.0003,-0.0003,-0.0005,0.0001,0.0,0.0001,0.0,-0.0005
292.0,-61.0,0.09,-0.04,0.1,-10.0,7.0,0.018,0.0,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003
91.0,-47.0,0.25,0.18,1.0,-9.0,-13.0,-0.016,-0.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-121.0,-48.0,-0.04,0.17,1.1,-9.0,-17.0,-0.023,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
284.0,-49.0,-0.33,-0.13,0.3,-10.0,17.0,-0.004,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
419.0,-44.0,-0.32,0.01,0.0,-10.0,15.0,0.005,-1.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0001,0.0,-0.0005
580.0,-14.0,0.13,0.0,-0.4,-10.0,4.0,0.012,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
37.0,12.0,0.35,0.24,0.6,-9.0,-24.0,0.003,0.1,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,-0.0001,0.0,-0.0005
-11.0,12.0,0.35,0.25,0.7,-9.0,-24.0,0.0,0.0,-0.0008,-0.0006,-0.0006,-0.0005,-0.0003,0.0,-0.0002,0.0,-0.0005
-415.0,3.0,-0.07,0.16,1.1,-9.0,-16.0,-0.019,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-552.0,-21.0,-0.45,0.05,0.4,-10.0,-3.0,-0.013,0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-470.0,-35.0,-0.59,-0.04,-0.6,-10.0,12.0,-0.008,-0.9,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008
-367.0,-42.0,-0.52,-0.06,-1.1,-11.0,10.0,0.016,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
264.0,-47.0,0.35,-0.14,-1.5,-11.0,20.0,0.024,-0.2,-0.0003,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002
423.0,-40.0,0.58,0.25,-1.0,-11.0,-7.0,0.014,-5.4,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004
-64.0,-30.0,0.07,0.19,0.5,-10.0,-19.0,-0.03,0.2,-0.0009,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011
-241.0,-33.0,-0.06,0.13,0.4,-10.0,-11.0,-0.003,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-341.0,-39.0,-0.08,0.07,0.4,-10.0,-4.0,-0.002,0.6,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
-337.0,-47.0,0.01,0.01,0.3,-10.0,6.0,0.008,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
97.0,-56.0,0.17,-0.07,0.7,-9.0,13.0,-0.005,-0.7,-0.0008,-0.0008,-0.0008,-0.0006,0.0,0.0,-0.0003,0.0,-0.0006
475.0,-46.0,-0.18,-0.16,0.7,-9.0,19.0,-0.016,0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
621.0,-35.0,-0.35,0.15,0.4,-10.0,-8.0,-0.014,-3.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
216.0,-5.0,-0.32,0.15,-1.2,-11.0,-12.0,0.005,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
-422.0,-9.0,0.16,0.23,-1.5,-11.0,-22.0,0.016,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-574.0,-16.0,0.24,0.07,-1.4,-11.0,-15.0,0.002,2.8,-0.0008,-0.0008,-0.0008,-0.0006,-0.0001,0.0,-0.0003,0.0,-0.0006
-599.0,-20.0,0.21,-0.18,-1.3,-11.0,-2.0,-0.01,4.3,-0.0009,-0.0009,-0.0009,-0.0008,0.0,0.0,-0.0002,0.0,-0.0008
102.0,-36.0,0.07,-0.15,-1.0,-11.0,18.0,0.005,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
278.0,-33.0,0.11,-0.05,-0.9,-11.0,13.0,0.004,-1.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
384.0,-14.0,0.17,0.03,-0.4,-10.0,1.0,0.001,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
72.0,13.0,0.09,0.09,0.6,-9.0,-7.0,-0.003,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006
-88.0,13.0,-0.2,0.12,0.6,-9.0,-11.0,-0.02,0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-169.0,10.0,-0.4,0.07,0.1,-10.0,-2.0,-0.013,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-226.0,4.0,-0.3,0.07,-0.7,-11.0,-3.0,0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-235.0,0.0,-0.18,-0.04,-0.9,-11.0,4.0,0.012,1.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-128.0,-8.0,0.16,0.01,-0.9,-11.0,4.0,0.013,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-85.0,-12.0,0.19,0.07,-0.4,-10.0,-1.0,-0.014,-0.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-92.0,-12.0,0.14,0.08,-0.3,-10.0,-4.0,-0.014,-0.6,-0.0009,-0.0009,-0.0009,-0.0008,0.0,0.0,-0.0002,0.0,-0.0008
-114.0,-14.0,0.01,-0.04,-0.3,-10.0,0.0,-0.017,1.8,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
22.0,-16.0,-0.33,-0.04,-0.6,-10.0,7.0,-0.017,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
75.0,-15.0,-0.41,0.11,-0.9,-11.0,2.0,0.002,-2.7,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007
71.0,-14.0,-0.36,0.0,-1.0,-11.0,-2.0,0.014,0.5,-0.0003,-0.0003,-0.0003,-0.0005,0.0,0.0,0.0001,0.0,-0.0005
139.0,-5.0,0.67,0.04,-0.2,-10.0,0.0,0.017,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0001,0.0,-0.0003
120.0,-3.0,0.68,0.13,0.6,-9.0,-7.0,-0.011,-1.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007
52.0,-2.0,0.54,0.12,1.1,-9.0,-10.0,-0.022,-0.3,-0.0011,-0.001,-0.001,-0.0009,-0.0002,0.0,-0.0002,0.0,-0.0009
-105.0,-3.0,-0.12,0.12,1.5,-9.0,-10.0,-0.045,-0.4,-0.0011,-0.0012,-0.0012,-0.0013,0.0001,0.0,0.0001,0.0,-0.0013
-156.0,-4.0,-0.33,0.0,1.3,-9.0,-8.0,-0.033,1.1,-0.001,-0.0011,-0.0011,-0.0011,0.0002,0.0,0.0,0.0,-0.0011
-166.0,-5.0,-0.44,-0.03,1.2,-9.0,0.0,-0.023,1.6,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,-0.0001,0.0,-0.001
-287.0,-14.0,-0.46,0.07,-0.1,-10.0,-5.0,0.008,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-307.0,-25.0,-0.04,0.04,-0.7,-11.0,0.0,0.021,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-213.0,-32.0,0.27,-0.09,-0.5,-10.0,17.0,0.021,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-145.0,-35.0,0.37,0.11,0.1,-10.0,-12.0,-0.007,-0.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-49.0,-39.0,0.23,-0.07,0.6,-9.0,19.0,-0.011,-1.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
231.0,-33.0,-0.4,-0.04,0.3,-10.0,7.0,-0.02,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
274.0,-31.0,-0.49,0.09,0.1,-10.0,6.0,-0.012,-1.0,-0.0006,-0.0008,-0.0008,-0.0008,0.0002,0.0,0.0001,0.0,-0.0008
248.0,-20.0,-0.08,0.04,-0.8,-11.0,-1.0,0.022,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
146.0,-15.0,0.24,0.14,-0.7,-11.0,-17.0,0.021,0.8,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
54.0,-14.0,0.4,-0.03,-0.4,-10.0,-8.0,0.02,2.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003
-75.0,-14.0,0.38,0.09,0.9,-9.0,-8.0,-0.006,-0.1,-0.0007,-0.0007,-0.0007,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006
-138.0,-18.0,0.17,0.04,1.4,-9.0,-3.0,-0.012,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007
-74.0,-21.0,0.06,-0.08,1.6,-8.0,14.0,-0.008,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006
241.0,-19.0,-0.1,-0.15,1.5,-8.0,22.0,-0.009,-1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
441.0,-13.0,-0.2,-0.07,1.4,-9.0,17.0,-0.012,-1.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
484.0,11.0,-0.26,0.09,0.8,-9.0,-6.0,0.002,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
300.0,23.0,-0.22,0.14,0.3,-10.0,-13.0,0.002,0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-13.0,28.0,-0.09,0.19,0.0,-10.0,-18.0,0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-63.0,24.0,0.11,-0.03,0.1,-10.0,8.0,0.003,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
194.0,26.0,0.13,-0.12,0.3,-10.0,17.0,0.001,-0.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-48.0,35.0,0.06,0.22,0.6,-9.0,-21.0,-0.004,-0.5,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006
-229.0,33.0,-0.04,0.04,0.6,-9.0,-12.0,-0.013,2.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-352.0,26.0,-0.23,0.11,0.5,-10.0,-11.0,-0.015,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-408.0,22.0,-0.31,0.05,0.3,-10.0,-10.0,-0.014,0.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-421.0,21.0,-0.34,0.02,0.2,-10.0,-7.0,-0.013,1.7,-0.0006,-0.0008,-0.0008,-0.0008,0.0002,0.0,0.0,0.0,-0.0008
-415.0,8.0,-0.24,0.03,-0.4,-10.0,2.0,0.008,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-312.0,-3.0,-0.07,-0.03,-0.7,-11.0,10.0,0.011,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-294.0,-4.0,-0.05,-0.04,-0.7,-11.0,9.0,0.011,-0.5,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-189.0,-11.0,0.22,-0.01,-0.5,-10.0,4.0,0.014,0.3,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004
-182.0,-16.0,0.16,0.05,-0.1,-10.0,-3.0,-0.011,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-185.0,-16.0,0.14,0.05,0.0,-10.0,-3.0,-0.011,0.2,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008
-178.0,-23.0,-0.27,0.02,-0.2,-10.0,1.0,-0.02,0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
-49.0,-28.0,-0.57,-0.01,-1.2,-11.0,8.0,0.002,0.1,-0.0005,-0.0006,-0.0006,-0.0007,0.0,0.0,0.0001,0.0,-0.0007
75.0,-28.0,-0.43,-0.09,-1.8,-12.0,16.0,0.012,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
356.0,-18.0,-0.01,-0.04,-2.3,-12.0,10.0,0.017,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005
279.0,8.0,0.45,0.1,-1.3,-11.0,-5.0,0.004,-0.2,-0.0008,-0.0007,-0.0007,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006
270.0,9.0,0.44,0.12,-1.2,-11.0,-6.0,-0.003,-0.5,-0.0009,-0.0008,-0.0008,-0.0007,-0.0002,0.0,-0.0002,0.0,-0.0007
-151.0,13.0,-0.26,0.13,-0.9,-11.0,-11.0,-0.015,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-433.0,-15.0,0.02,0.08,-2.0,-12.0,-3.0,0.015,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-297.0,-30.0,0.33,-0.05,-1.6,-12.0,9.0,0.013,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-151.0,-34.0,0.47,-0.11,-1.1,-11.0,17.0,0.011,0.3,-0.0005,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005
-26.0,-36.0,0.45,0.01,-0.6,-10.0,2.0,-0.008,-0.6,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007
37.0,-34.0,-0.54,0.04,-0.5,-10.0,0.0,-0.021,0.0,-0.001,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001
38.0,-34.0,-0.58,0.04,-0.7,-11.0,0.0,-0.02,0.0,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0001,0.0,-0.001
39.0,-34.0,-0.61,0.03,-0.8,-11.0,0.0,-0.015,0.1,-0.0007,-0.0009,-0.0009,-0.001,0.0002,0.0,0.0001,0.0,-0.001
13.0,-33.0,-0.56,0.08,-1.4,-11.0,-7.0,0.016,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-10.0,-33.0,-0.46,0.06,-1.7,-12.0,-3.0,0.019,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-78.0,-33.0,-0.18,0.21,-2.1,-12.0,-16.0,0.026,-1.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-152.0,-37.0,0.2,0.08,-2.0,-12.0,4.0,0.026,-1.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-92.0,-40.0,0.55,0.0,-1.5,-11.0,9.0,0.022,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-34.0,-42.0,0.7,0.08,0.1,-10.0,1.0,-0.012,-1.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-41.0,-42.0,0.65,0.06,0.3,-10.0,-4.0,-0.013,-0.6,-0.0008,-0.0008,-0.0008,-0.0007,-0.0002,0.0,-0.0001,0.0,-0.0007
-23.0,-44.0,-0.16,0.03,1.2,-9.0,0.0,-0.025,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
-13.0,-44.0,-0.32,-0.16,1.0,-9.0,5.0,-0.018,2.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
373.0,-27.0,-0.17,-0.03,-0.6,-11.0,7.0,0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
387.0,-19.0,-0.1,0.12,-0.8,-11.0,-10.0,0.006,-0.9,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006
55.0,-5.0,0.32,0.13,-0.4,-10.0,-11.0,0.01,-0.1,-0.0006,-0.0005,-0.0005,-0.0004,-0.0002,0.0,-0.0001,0.0,-0.0004
35.0,-5.0,0.33,0.14,-0.3,-10.0,-11.0,0.007,-0.2,-0.0008,-0.0006,-0.0006,-0.0005,-0.0003,0.0,-0.0002,0.0,-0.0005
-195.0,-8.0,0.04,0.13,0.2,-10.0,-11.0,-0.016,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-184.0,-23.0,-0.43,0.02,-0.7,-11.0,3.0,-0.009,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-194.0,-27.0,-0.45,0.12,-1.3,-11.0,-10.0,0.01,-1.1,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-247.0,-43.0,0.42,0.05,-1.4,-11.0,-1.0,0.021,-0.2,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003
-248.0,-44.0,0.49,0.07,-1.2,-11.0,-1.0,0.014,-0.3,-0.0006,-0.0005,-0.0005,-0.0004,-0.0002,0.0,-0.0002,0.0,-0.0004
-169.0,-51.0,0.51,-0.15,-0.4,-10.0,23.0,0.001,0.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-126.0,-51.0,0.51,-0.1,-0.3,-10.0,21.0,0.0,-1.1,-0.0008,-0.0006,-0.0006,-0.0006,-0.0003,0.0,0.0,0.0,-0.0006
448.0,-45.0,-0.08,-0.18,0.5,-10.0,22.0,-0.023,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
691.0,-31.0,-0.33,-0.09,0.2,-10.0,10.0,-0.015,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
796.0,-18.0,-0.45,0.17,-0.3,-10.0,3.0,-0.011,-3.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
743.0,-8.0,-0.52,0.15,-0.7,-11.0,-10.0,-0.01,-0.6,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,-0.0001,0.0,-0.0009
722.0,-6.0,-0.54,0.23,-0.8,-11.0,-12.0,-0.01,-1.1,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009
-93.0,14.0,-0.29,0.27,-2.4,-12.0,-24.0,0.016,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-342.0,-5.0,0.43,0.08,-2.0,-12.0,-4.0,0.015,0.0,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004
-237.0,-16.0,0.59,-0.01,-1.0,-11.0,5.0,0.0,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-103.0,-19.0,0.58,-0.14,-0.3,-10.0,21.0,-0.002,0.6,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
265.0,-15.0,0.02,-0.05,0.8,-9.0,10.0,-0.036,-0.5,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
327.0,-11.0,-0.27,0.05,0.8,-9.0,5.0,-0.035,-1.6,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
332.0,-6.0,-0.51,0.24,0.4,-10.0,-5.0,-0.026,-3.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
280.0,-4.0,-0.6,0.21,0.2,-10.0,-18.0,-0.024,-2.0,-0.0008,-0.0009,-0.0009,-0.0011,0.0001,0.0,0.0001,0.0,-0.0011
-118.0,-2.0,-0.56,0.21,-1.1,-11.0,-20.0,0.012,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-224.0,-3.0,-0.48,0.05,-1.4,-11.0,-17.0,0.016,1.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-254.0,-7.0,-0.35,0.1,-1.7,-12.0,0.0,0.018,-0.7,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-123.0,-21.0,0.45,0.02,-1.5,-11.0,4.0,0.015,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-96.0,-22.0,0.51,0.16,-1.1,-11.0,2.0,-0.008,-1.6,-0.0008,-0.0008,-0.0008,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007
-159.0,-24.0,0.4,-0.19,-0.6,-11.0,3.0,-0.013,5.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-68.0,-26.0,0.25,0.06,-0.3,-10.0,7.0,-0.025,-2.6,-0.0012,-0.001,-0.001,-0.001,-0.0003,0.0,0.0,0.0,-0.001
-59.0,-26.0,0.21,0.03,-0.3,-10.0,3.0,-0.025,-1.6,-0.0012,-0.0012,-0.0012,-0.001,-0.0002,0.0,-0.0003,0.0,-0.001
-9.0,-27.0,-0.38,0.01,-0.4,-10.0,2.0,-0.036,0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-32.0,-27.0,-0.56,0.11,-1.2,-11.0,-11.0,0.007,-0.3,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
-72.0,-30.0,0.02,0.05,-1.9,-12.0,1.0,0.028,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
