"state","county","community","communityname","fold","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","RentLowQ","RentMedian","RentHighQ","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LemasSwornFT","LemasSwFTPerPop","LemasSwFTFieldOps","LemasSwFTFieldPerPop","LemasTotalReq","LemasTotReqPerPop","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop"
42,56,31,269,6,0.05,0.56,1,0,0.02,0.07,0.52,0.54,0.41,0.45,0.07,1,0.15,0.33,0.13,0.17,0.62,0.97,0.52,0.16,0.13,0.21,0.21,0.11,0.21,15,0.14,0.09,0.67,0.46,0.67,0.1,0.86,0.25,0.4,0.69,0.53,0.21,0.73,0.81,0.65,0.71,0.67,0,0,0.12,0,0.6,0.54,0.14,1,0.01,0.17,0.21,0.33,0.33,0.02,0.03,0.04,0.03,0.87,0.06,0.56,0.48,0.54,0.55,0.53,0.42,0.27,0.42,0.5,0.1,0.5,0.42,1,0.77,0.1,0.5,0.41,0.04,0.04,0.04,0.1,0.21,0.26,0.25,0.66,0.4,0.96,0.07,0,0.06,0.79,0.7,0.86,0.79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.72,0.72,1,1,1,1,0,1
48,1,1,792,6,0.02,0.52,0.06,0.84,0.14,0.2,0.39,0.43,0.23,0.2,0,0,0.57,0.81,0.14,0.65,0.23,0.06,0.4,0.54,0.47,0.47,0.4,0.16,0.39,34,0.42,0.01,0.08,0.1,0.14,0.54,0.15,0.67,0.91,0.31,0.25,0.64,0.38,0.21,0.33,0.36,0.53,0.86,0.86,0.91,0.9,0.44,0.38,0,0.03,0.01,0.73,0.61,0.57,0.58,0.27,0.2,0.17,0.16,0.81,0.07,0.18,0.19,0.56,0.61,0.46,0.63,0.14,0.33,0.5,0.04,0.62,0.6,0.34,0.35,0.67,0.22,0.16,0.14,0.15,0.16,0.3,0.3,0.32,0.3,0.09,0.18,0.19,0,0,0.15,0.61,0.46,0.62,0.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04,0.14,0,1,1,1,1,0,1
5,1,1,531,6,0.1,0.34,0.15,0.79,0.25,0.02,0.4,0.46,0.29,0.48,0.12,1,0.2,0.52,0.26,0.38,0.51,0.24,0.34,0.24,0.27,0.28,0.19,0.17,0.21,27,0.27,0.09,0.36,0.33,0.46,0.26,0.33,0.48,0.65,0.35,0.61,0.35,0.65,0.28,0.62,0.66,0.42,0.62,0.63,0.66,0.67,0.58,0.54,0.03,0.16,0.02,0.37,0.48,0.63,0.84,0.11,0.12,0.15,0.18,0.91,0.09,0.19,0.17,0.35,0.41,0.3,0.53,0.15,0.59,0,0.18,0.57,0.5,0.09,0.41,0.52,0.6,0.23,0.07,0.07,0.09,0.14,0.15,0.16,0.15,0.34,0.2,0.35,0.01,0.01,0.12,0.58,0.48,0.6,0.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13,0.13,0,1,1,1,1,0,1
6,1,1,668,6,0.04,0.14,0.01,0.87,0.07,0.28,0.17,0.23,0.14,1,0.06,1,0.14,0,0.13,0.55,1,0.52,1,0.18,0.24,0.25,0.22,0.24,0.18,23,0.26,0.04,0.37,0.39,0.57,0.13,0.66,0,0.24,0.4,0.45,0.28,0.56,0.13,0.54,0.58,0.12,0.38,0.4,0.38,0.4,0.22,0.2,0.02,0.21,0.02,0.39,0.48,0.48,0.49,0.27,0.3,0.27,0.25,0.77,0.22,0.15,0.12,0.14,0.04,0.36,0.46,0.22,0.97,0,0.12,0.51,0.54,0.05,0.31,0.77,0.21,0.1,0.2,0.19,0.19,0.37,0.38,0.43,0.38,0.78,0.73,0.18,0.03,0,0.29,0.28,0.27,0.41,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,0.17,0.02,1,1,1,1,0,1
4,1,1,1204,6,0,0.46,0.01,0.97,0.09,0.04,0.4,0.26,0.2,0.49,0.02,1,1,0.55,1,0.88,0.42,0.09,0.46,1,1,1,1,0.81,0.71,26,1,0,0.07,0.04,0.04,0.97,0.16,0.38,0.2,0.64,0.04,1,0.24,0.21,0.2,0.22,0.37,0.97,0.95,0.97,0.91,0.25,0,0,0.02,0,0.45,0.45,0.51,0.46,0.19,0.17,0.17,0.15,0.89,0.06,0.16,0.19,0.51,0.48,0.45,0.99,0.01,0,1,0.02,0.63,0.99,0.09,0.47,0.67,0,0,0.85,1,1,0.78,1,1,1,0.46,0.44,0.22,0,0,0.18,0.13,0.73,0.76,0.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04,0.06,0.03,1,1,1,1,0,1
6,1,1,1144,6,0.58,0.4,0.86,0,0.91,0.26,0.36,0.48,0.31,0.37,0.59,1,0.26,0.41,0.19,0.36,0.39,0.88,0.42,0.26,0.33,0.61,0.29,0.23,0.24,27,0.3,0.63,0.5,0.41,0.44,0.43,0.63,0.4,0.22,0.58,0.34,0.52,0.73,0.72,0.78,0.79,0.6,0.18,0.23,0.29,0.23,0.36,0.33,0.61,0.84,0.49,0.45,0.53,0.63,0.71,0.62,0.64,0.69,0.72,0.53,0.56,0.58,0.42,0.41,0.48,0.42,0.27,0.56,0.79,0,0.54,0.74,0.27,0.8,0.4,0.17,0.29,0.49,0.33,0.45,0.6,0.4,0.44,0.53,0.43,0.74,0.71,0.37,0.25,0.69,0.59,0.43,0.49,0.68,0.69,14,16,22,15,40,53,76,16,27,10,58,30,51,68,10,11,44,0.16,0.56,1,28,25,40,4,0.38,33
6,1,1,1333,6,0.01,0.84,0.01,0.38,0.37,1,0.57,0.63,0.46,0.35,0,0,0.21,0.54,0.77,0.31,0.48,0.71,0.33,0.17,0.12,0.17,0.08,0.06,0.27,18,0.2,0.03,0.59,1,0.82,0.15,1,0.35,0.22,0.33,0.45,0.21,0.24,0.52,0.37,0.31,0.86,0.59,0.55,0.52,0.58,0.48,0.46,0.02,0.45,0.03,0.59,0.67,0.65,0.64,1,1,1,0.93,0.09,1,0.93,0.96,0.88,0.76,0.99,0.42,0.95,0.59,0,0.01,0.9,0.48,0.16,0.4,0.65,0.41,0.34,0.16,0.14,0.14,0.26,0.29,0.29,0.3,0.65,0.51,0.12,0,0,0.85,0.49,0.43,0.67,0.71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.34,0.05,1,1,1,1,0,1
6,1,1,68,6,0,0.26,0.01,0.95,0.09,0.08,0.28,0.32,0.19,0.64,0,0,0.35,0.21,0.44,0.57,0.63,0.48,0.72,0.42,0.45,0.43,0.42,0.31,0.33,12,0.43,0.01,0.21,0.17,0.24,0.42,0.22,0.39,0.2,0.5,0.19,0.55,0.68,0.25,0.73,0.74,0.29,0.57,0.63,0.77,0.61,0.41,0.6,0,0.16,0,0,0,0,0.05,0,0,0,0.01,0.9,0.09,0.11,0.1,0.27,0.36,0.22,0.47,0.11,0.58,0,0.01,0.86,0.44,0.12,0.11,0.65,0.06,0.36,0.38,0.42,0.47,0.41,0.43,0.51,0.43,0.79,0.63,0.22,0,0,0.13,0.6,0.35,0.48,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02,0.14,0.02,1,1,1,1,0,1
6,1,1,51,6,0.01,0.36,0.01,0.89,0.22,0.17,0.31,0.32,0.18,0.67,0,0,0.38,0.33,0.46,0.62,0.69,0.33,0.77,0.39,0.39,0.38,0.38,0.23,0.38,28,0.37,0.01,0.21,0.14,0.26,0.3,0.3,0.4,0.15,0.33,0.24,0.42,0.45,0.23,0.53,0.52,0.37,0.69,0.7,0.71,0.63,0.55,0.58,0,0.15,0.01,0.16,0.26,0.31,0.3,0.07,0.1,0.11,0.1,0.84,0.12,0.19,0.18,0.39,0.37,0.45,0.61,0.18,0.47,0.5,0.02,0.79,0.62,0.02,0.36,0.71,0.05,0.22,0.51,0.54,0.59,0.5,0.48,0.59,0.46,0.8,0.84,0.08,0,0,0.18,0.56,0.45,0.56,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.21,0.04,1,1,1,1,0,1
42,36,440,1103,6,0.04,0.72,0.01,0.97,0.09,0.01,0.54,0.48,0.32,0.19,0.05,0.98,0.78,0.85,0.29,0.82,0.25,0.07,0.36,0.72,0.59,0.57,0.46,1,0.45,56,0.52,0,0.02,0.09,0.12,0.6,0.11,0.7,0.35,0.45,0.14,0.64,0.07,0.38,0.14,0.11,0.74,0.95,0.95,0.92,0.88,0.31,0.38,0,0.04,0.01,0.12,0.1,0.17,0.16,0.05,0.03,0.05,0.04,0.88,0.04,0.32,0.36,0.78,0.79,0.29,0.96,0.01,0.13,1,0.02,0.89,0.93,0.04,0.35,0.77,0,0.06,0.51,0.51,0.48,0.84,0.84,1,0.99,0.82,0.51,0.29,0,0,0.15,0.77,0.73,0.7,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07,0.11,0.2,1,1,1,1,0,1
51,71,222,641,6,0.2,0.46,0.76,0.36,0.11,0.03,0.47,0.59,0.42,0.3,0.21,1,0.31,0.67,0.15,0.39,0.33,0.26,0.65,0.3,0.27,0.32,0.27,0.25,0.27,26,0.41,0.13,0.28,0.23,0.34,0.3,0.35,0.57,0.42,0.4,0.34,0.37,0.57,0.44,0.55,0.58,0.45,0.55,0.54,0.58,0.55,0.51,0.58,0.09,0.37,0.03,0.27,0.36,0.4,0.43,0.05,0.06,0.06,0.06,0.93,0.04,0.18,0.17,0.45,0.45,0.46,0.5,0.12,0.44,0.5,0.21,0.71,0.5,0.09,0.33,0.56,0.31,0.16,0.17,0.16,0.15,0.31,0.32,0.35,0.34,0.48,0.53,0.43,0.01,0,0.08,0.45,0.44,0.41,0.36,5,13,31,13,8,18,41,13,25,48,41,2,2,31,9,9,11,0.15,0.22,0.13,19,6,48,3,0.91,16
6,1,1,1765,6,0.03,0.42,0.05,0.56,0.56,0.45,0.37,0.43,0.26,0.43,0.05,0.99,0.19,0.34,0.4,0.27,0.51,0.94,0.53,0.21,0.22,0.26,0.21,0.17,0.16,26,0.29,0.05,0.49,0.48,0.59,0.12,0.62,0.32,0.19,0.25,0.58,0.22,0.89,0.42,0.83,0.89,0.54,0.39,0.43,0.49,0.41,0.29,0.22,0.03,0.39,0.03,0.74,0.69,0.66,0.68,0.86,0.7,0.61,0.57,0.57,0.5,0.47,0.39,0.45,0.34,0.6,0.38,0.52,0.69,0,0.03,0.81,0.46,0.28,0.35,0.44,0.44,0.82,0.19,0.18,0.19,0.26,0.3,0.33,0.29,0.76,0.45,0.21,0.01,0,0.49,0.55,0.49,0.41,0.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06,0.11,0.08,1,1,1,1,0,1
1,1,1,1580,6,0,0.36,0.48,0.62,0.01,0,0.42,0.42,0.27,0.58,0,0,0.14,0.27,0.34,0.28,0.69,0.47,0.44,0.19,0.19,0.24,0.15,0.13,0,2,0.43,0.02,0.52,0.48,0.6,0.27,0.27,0.37,0.73,0.4,0.72,0.43,0.44,0.28,0.57,0.54,0.45,0.52,0.49,0.66,0.56,0.55,0.52,0.01,0.2,0,0,0,0,0.39,0,0,0,0.01,0.98,0.03,0.24,0.22,0.4,0.42,0.38,0.55,0.17,0.51,0.5,0.02,0.67,0.55,0.19,0.7,0.46,0.62,0.54,0.07,0.08,0.09,0.02,0.05,0.08,0.07,0.53,0.27,0.28,0,0,0.01,0.88,0.62,0.78,0.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,0.06,0,1,1,1,1,0,1
12,1,1,837,6,0,0.15,0,0.99,0.03,0.04,0.11,0.15,0.09,0.98,0.02,1,0.48,0.17,0.09,0.78,0.87,0.1,0.59,0.58,0.81,0.79,0.29,0,0.33,2,0.52,0,0.12,0.19,0.24,0.44,0.24,0.31,0.16,0.37,0.12,0.54,0.52,0.16,0.38,0.45,0.13,0.84,0.88,1,1,0.74,0.34,0,0.01,0.01,0.12,0.12,0.22,0.26,0.07,0.07,0.11,0.12,0.83,0.09,0.05,0.05,0.17,0.18,0.09,0.86,0.03,0.59,0,0.04,0.42,0.83,0.97,0.34,0.54,0.05,0,0.43,0.5,0.7,0.5,0.47,0.56,0.46,0.59,0.72,0.32,0,0,0.27,0.06,0.64,0.74,0.62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.38,0.05,1,1,1,1,0,1
36,18,105,422,6,0.01,0.35,0.07,0.81,0.02,0.26,0.39,0.43,0.29,0.64,0,0,0.15,0.24,0.27,0.53,0.7,0.7,0.75,0.19,0.17,0.18,0.13,0.14,0.15,21,0.17,0.02,0.49,0.43,0.51,0.15,0.77,0.29,0.61,0.5,0.68,0.19,0.48,0.48,0.49,0.51,0.44,0.42,0.47,0.49,0.43,0.37,0.48,0.01,0.4,0,0.16,0.15,0.16,0.22,0.02,0.02,0.02,0.02,0.71,0.19,0.23,0.2,0.38,0.39,0.37,0.59,0.09,0.38,0.5,0.01,0.81,0.58,0.2,0.65,0,0.57,0.07,0.06,0.05,0.05,0.15,0.16,0.15,0.16,0.81,0.18,0.58,0,0,0.06,0.86,0.74,0.86,0.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.26,0.05,1,1,1,1,0,1
6,1,1,1658,6,0.16,0.58,0.41,0.24,1,0.2,0.43,0.5,0.33,0.34,0.17,1,0.41,0.59,0.19,0.37,0.38,0.52,0.71,0.4,0.31,0.37,0.32,0.2,0.29,35,0.39,0.08,0.21,0.23,0.32,0.3,0.41,0.52,0.29,0.4,0.33,0.35,0.56,0.45,0.59,0.59,0.63,0.57,0.56,0.62,0.54,0.56,0.58,0.06,0.28,0.13,0.29,0.35,0.45,0.49,0.37,0.39,0.46,0.45,0.57,0.16,0.5,0.47,0.6,0.62,0.56,0.54,0.42,0.51,0.5,0.13,0.76,0.54,0.15,0.31,0.54,0.18,0.13,0.32,0.34,0.36,0.43,0.47,0.55,0.48,0.59,0.72,0.28,0.03,0.02,0.54,0.44,0.39,0.39,0.62,3,10,32,11,6,15,42,10,39,23,38,30,51,55,7,7,69,0.09,0.3,0.21,8,5,60,3,1,16
29,1,1,757,6,0,0.35,0.21,0.83,0.03,0.01,0.45,0.44,0.27,0.56,0,0,0.06,0.19,0.84,0.26,0.72,1,0.37,0.11,0.15,0.16,0.09,0.23,0.83,2,1,0.03,0.84,0.83,0.81,0.16,0.62,0.24,0.43,0.52,0.58,0.35,0.58,0.24,0.59,0.61,0.41,0.48,0.44,0.55,0.46,0.27,0.33,0.01,0.29,0,0,0.23,0.58,0.49,0,0.01,0.01,0.01,0.98,0.02,0.2,0.18,0.37,0.33,0.44,0.5,0.16,0.56,0,0.01,0.78,0.53,0.45,0.53,0.54,0.73,0.38,0.03,0.03,0.05,0,0.04,0.03,0.04,0.58,0.13,0.29,0,0,0,0.67,0.6,0.77,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02,0.14,0.02,1,1,1,1,0,1
6,1,1,1510,6,0.12,1,0.03,0.11,0.1,1,0.62,0.69,0.49,0.21,0.14,1,0.26,0.62,0.24,0.17,0.35,0.59,0.3,0.22,0.11,0.15,0.25,0.15,0.24,24,0.26,0.14,0.46,1,1,0.06,0.74,0.42,0.85,0.08,0.99,0.07,0.3,0.65,0.46,0.4,1,0.58,0.54,0.57,0.62,0.29,0.15,0.11,0.6,0.28,0.37,0.43,0.47,0.55,1,1,1,1,0,1,1,1,1,1,1,0.34,1,0.91,0,0.03,0.94,0.36,0.09,0.2,0.25,0.29,0.45,0.42,0.41,0.37,0.49,0.47,0.53,0.44,0.7,0.89,0.21,0.01,0,1,0.35,0.45,0.82,0.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02,0.98,0.45,1,1,1,1,0,1
6,1,1,674,6,0.01,0.09,0.02,0.89,0.23,0.13,0.07,0.71,0.27,0.15,0.03,1,0.71,0.82,0.18,0.61,0.07,0.07,0.15,0.75,0.98,0.98,0.73,0.42,0.52,68,0.92,0.01,0.13,0.02,0.04,0.91,0.04,0.98,0.51,0.34,0.09,0.92,0.76,0.97,0.63,0.71,0.14,0.55,0.62,0.84,0.32,0.65,0.7,0,0.17,0.01,0.4,0.44,0.43,0.43,0.23,0.22,0.2,0.18,0.84,0.06,0.05,0.02,0.11,0.21,0.12,0.28,0.1,0.81,0,0.03,0.8,0.26,0.03,0.22,0.44,0.03,0.22,1,1,1,0.89,0.9,1,0.86,0.32,0.75,0.18,0,0,0.24,0.37,0.25,0.46,0.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.06,1,1,1,1,0,1
42,105,704,1650,6,0,0.59,0.06,0.87,0.33,0.01,0.39,0.38,0.24,0.31,0.02,0.97,0.74,0.78,0.24,0.83,0.28,0.06,0.37,0.71,0.57,0.56,0.52,0.76,0.47,45,0.57,0,0.02,0.13,0.19,0.67,0.06,0.73,0.74,0.42,0.27,0.68,0.23,0.34,0.2,0.22,0.6,0.93,0.94,0.98,0.82,0.48,0.62,0,0.07,0,0.24,0.33,0.45,0.49,0.1,0.12,0.15,0.15,0.88,0.1,0.24,0.26,0.62,0.69,0.26,0.84,0.03,0.23,0.5,0.01,0.82,0.78,0,0.48,0.73,0.04,0.3,0.44,0.46,0.48,0.67,0.64,0.76,0.71,0.38,0.51,0.42,0,0,0.17,0.75,0.62,0.67,0.66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02,0.12,0.19,1,1,1,1,0,1
9,48,591,1488,6,0.02,0.51,0.02,0.96,0.1,0.02,0.4,0.36,0.23,0.31,0,0,0.87,0.77,0.27,0.89,0.29,0.07,0.53,0.87,0.8,0.78,0.65,0.35,0.49,38,0.8,0,0.02,0.09,0.06,0.92,0.1,0.69,0.32,0.58,0.05,0.9,0.2,0.31,0.24,0.23,0.49,0.92,0.94,0.94,0.74,0.33,0.49,0,0.04,0.01,0.21,0.18,0.27,0.3,0.09,0.07,0.1,0.1,0.91,0.02,0.12,0.14,0.55,0.58,0.3,0.85,0.02,0.23,0.5,0.01,0.9,0.81,0.09,0.61,0.63,0,0.09,0.6,0.62,0.62,0.65,0.66,0.8,0.7,0.45,0.42,0.32,0,0,0.18,0.39,0.71,0.72,0.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,0.05,0.15,1,1,1,1,0,1
41,1,1,944,6,0.06,0.35,0.01,0.93,0.07,0.09,0.35,0.4,0.25,0.56,0.07,1,0.23,0.4,0.18,0.48,0.57,0.35,0.5,0.26,0.3,0.29,0.18,0.17,0.15,22,0.25,0.06,0.38,0.2,0.3,0.28,0.44,0.41,0.28,0.36,0.48,0.34,0.69,0.28,0.73,0.74,0.35,0.53,0.56,0.48,0.61,0.4,0.52,0.02,0.23,0.01,0.17,0.27,0.31,0.34,0.04,0.06,0.06,0.06,0.91,0.07,0.19,0.17,0.37,0.4,0.36,0.48,0.15,0.53,0.5,0.04,0.86,0.47,0.17,0.25,0.58,0.28,0.14,0.14,0.13,0.14,0.27,0.29,0.32,0.3,0.62,0.46,0.46,0.06,0.01,0.1,0.36,0.31,0.54,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,0.21,0.07,1,1,1,1,0,1
19,67,788,417,6,0.08,0.45,0.01,0.98,0.04,0.01,0.47,0.48,0.36,0.5,0.09,1,0.25,0.47,0.38,0.62,0.57,0.3,0.59,0.28,0.25,0.24,0.12,0.12,0.11,19,0.19,0.05,0.28,0.32,0.36,0.3,0.29,0.5,0.49,0.59,0.46,0.37,0.3,0.46,0.27,0.29,0.48,0.72,0.77,0.73,0.74,0.74,0.73,0.02,0.13,0.01,0.68,0.57,0.56,0.51,0.07,0.05,0.05,0.04,0.96,0.04,0.22,0.21,0.41,0.52,0.22,0.67,0.06,0.46,0.5,0.05,0.85,0.6,0.3,0.53,0.27,0.14,0.1,0.08,0.08,0.07,0.15,0.16,0.18,0.15,0.37,0.13,0.28,0.05,0.19,0.04,0.81,0.63,0.76,0.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07,0.21,0.06,1,1,1,1,0,1
55,16,773,1780,6,0,0.65,0.04,0.93,0.1,0.03,1,1,1,0.24,0,0,0.13,0.59,0.38,0.71,0.39,0.13,0.35,0.33,0.14,0.13,0.08,0.25,0.2,30,0.32,0.02,0.88,0.28,0.29,0.59,0.24,0.43,0.24,0.68,0.35,0.45,0.09,1,0.09,0.09,0.4,0.64,0.72,0.79,0.98,0.7,0.79,0,0.12,0,0.69,0.67,0.62,0.53,0.15,0.13,0.11,0.08,0.91,0.06,0.22,0.15,0.36,0.45,0.37,0.2,0.22,0.66,0,0.01,0.84,0.2,0.2,0.3,0.46,0.05,0,0.11,0.1,0.1,0.17,0.24,0.3,0.21,0.76,0.27,0.25,0.01,0,0.09,0.77,0.2,0,0.79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.22,0.02,1,1,1,1,0,1
8,1,1,200,6,0.02,0.53,0.01,0.92,0.13,0.1,0.44,0.47,0.25,0.14,0.04,1,0.45,0.84,0.41,0.53,0.19,0.11,0.3,0.44,0.36,0.36,0.49,0.37,0.19,34,0.38,0.01,0.12,0.05,0.11,0.45,0.19,0.81,0.5,0.38,0.34,0.5,0.45,0.32,0.45,0.46,0.58,0.79,0.82,0.87,0.69,0.69,0.72,0,0.09,0.01,0.42,0.39,0.47,0.49,0.1,0.08,0.09,0.09,0.9,0.06,0.24,0.25,0.59,0.65,0.38,0.74,0.08,0.3,0.5,0.02,0.85,0.7,0.04,0.33,0.75,0.13,0.11,0.21,0.18,0.16,0.33,0.33,0.42,0.32,0.36,0.56,0.31,0,0,0.1,0.4,0.47,0.42,0.59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06,0.09,0.17,1,1,1,1,0,1
39,51,744,1752,6,0.03,0.43,0.01,0.95,0.18,0.02,0.32,0.34,0.19,0.47,0.04,1,0.59,0.65,0.18,0.79,0.44,0.05,0.51,0.64,0.65,0.61,0.77,0.87,0.73,98,0.83,0,0.04,0.09,0.15,0.61,0.13,0.55,0.39,0.55,0.15,0.76,0.3,0.32,0.26,0.29,0.51,0.91,0.94,0.95,0.88,0.36,0.35,0,0.03,0.01,0.19,0.27,0.29,0.31,0.09,0.11,0.11,0.11,0.84,0.04,0.24,0.22,0.43,0.53,0.11,0.8,0.03,0.42,0.5,0.04,0.73,0.71,0.01,0.63,0.77,0.02,0.08,0.28,0.32,0.36,0.55,0.52,0.58,0.53,0.22,0.37,0.18,0,0,0.2,0.69,0.59,0.77,0.77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04,0.14,0.17,1,1,1,1,0,1
12,1,1,798,6,0.03,0.24,0.29,0.71,0.05,0.29,0.24,0.39,0.24,0.75,0.05,1,0.17,0.27,0,0.43,0.73,0.2,0.57,0.16,0.24,0.27,0.16,0.17,0.2,22,0.28,0.04,0.45,0.49,0.57,0.18,0.34,0.36,0.1,0.38,0.31,0.23,0.85,0.46,0.65,0.76,0.32,0.39,0.39,0.28,0.38,0.5,0.45,0.03,0.47,0.04,0.36,0.51,0.59,0.67,0.51,0.64,0.68,0.7,0.51,0.53,0.29,0.21,0.24,0.2,0.32,0.42,0.36,0.9,0,0.16,0.15,0.45,0.26,0.36,0.48,0.47,0.17,0.13,0.12,0.12,0.35,0.32,0.33,0.32,0.66,0.63,0.36,0,0.05,0.61,0.13,0.39,0.57,0.38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.43,0.12,1,1,1,1,0,1
48,1,1,420,6,0.04,0.55,0.24,0.74,0.13,0.12,0.51,0.48,0.29,0.19,0.06,1,0.48,0.8,0.34,0.54,0.25,0.1,0.35,0.47,0.41,0.42,0.33,0.32,0.41,40,0.41,0.01,0.09,0.12,0.2,0.47,0.25,0.73,0.29,0.39,0.29,0.53,0.39,0.29,0.57,0.51,0.56,0.7,0.71,0.75,0.61,0.55,0.66,0.01,0.15,0.01,0.14,0.2,0.37,0.46,0.03,0.04,0.07,0.08,0.89,0.04,0.2,0.22,0.6,0.62,0.53,0.63,0.15,0.27,0.5,0.04,0.75,0.62,0.05,0.29,0.75,0.11,0.1,0.18,0.18,0.2,0.38,0.41,0.45,0.42,0.48,0.37,0.17,0,0,0.1,0.64,0.56,0.74,0.76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03,0.26,0.05,1,1,1,1,0,1
45,1,1,512,6,0.03,0.46,0.92,0.27,0.03,0.01,0.44,0.48,0.31,0.47,0.05,1,0.22,0.47,0.43,0.35,0.57,0.57,0.4,0.25,0.26,0.46,0.15,0.05,0.53,21,0.55,0.06,0.58,0.57,0.54,0.36,0.38,0.39,0.38,0.55,0.44,0.44,0.52,0.55,0.63,0.62,0.53,0.27,0.23,0.31,0.3,0.59,0.65,0.05,0.72,0,0.5,0.4,0.46,0.4,0.05,0.04,0.04,0.03,0.95,0.03,0.38,0.33,0.44,0.45,0.45,0.47,0.22,0.46,0.5,0.04,0.77,0.48,0.17,0.56,0.54,0.57,0.54,0.09,0.1,0.13,0.08,0.15,0.2,0.22,0.46,0.3,0.46,0.01,0,0.04,0.79,0.6,0.75,0.71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04,0.17,0.07,1,1,1,1,0,1
