"holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","weather_description","date_time"
8,294.09,0,0,75,2,1,19598
8,294.17,0,0,75,2,1,19599
8,294.28,0,0,75,2,1,19600
8,294.51,0,0,40,2,23,19601
8,293.44,0,0,20,7,12,19602
8,291.64,0,0,20,2,3,19603
8,289.96,0,0,1,1,26,19604
8,288.42,0,0,1,1,26,19605
8,286.75,0,0,1,1,26,19606
8,285.93,0,0,1,1,26,19607
8,285.34,0,0,1,1,26,19608
8,284.3,0,0,1,1,26,19609
8,283.07,0,0,1,1,26,19610
8,281.31,0,0,1,1,26,19611
8,279.64,0,0,1,1,26,19612
8,278.72,0,0,1,1,26,19613
8,280.32,0,0,1,1,26,19614
8,282.8,0,0,1,1,26,19615
8,285.03,0,0,1,1,26,19616
8,286.3,0,0,20,2,3,19617
8,287.57,0,0,40,2,23,19618
8,289,0,0,40,2,23,19619
8,289.97,0,0,20,2,3,19620
8,290.75,0,0,1,1,26,19621
8,291.49,0,0,1,1,26,19622
8,291.73,0,0,1,1,26,19623
8,291.82,0,0,1,1,26,19624
8,291.58,0,0,1,1,26,19625
8,290.76,0,0,1,1,26,19626
8,289.34,0,0,20,2,3,19627
8,286.07,0,0,40,2,23,19628
8,283.23,0,0,40,5,6,19629
8,280.98,0,0,1,1,26,19630
8,279.99,0,0,1,1,26,19631
8,279.33,0,0,1,1,26,19632
8,278.25,0,0,1,1,26,19633
8,278.26,0,0,1,1,26,19634
8,277.56,0,0,1,1,26,19635
8,278.82,0,0,75,2,1,19636
8,279.9,0,0,75,7,12,19637
8,280.72,0,0,75,7,12,19638
8,283.15,0,0,75,2,1,19639
8,285.93,0,0,20,2,3,19640
8,287.66,0,0,40,2,23,19641
8,290.03,0,0,20,2,3,19642
8,291.77,0,0,40,2,23,19643
8,293.16,0,0,75,7,12,19644
8,294.92,0,0,40,2,23,19645
8,296.39,0,0,20,2,3,19646
8,297.36,0,0,20,2,3,19647
8,298.24,0,0,20,2,3,19648
8,298.43,0,0,5,1,26,19649
8,298.16,0,0,1,1,26,19650
8,295.83,0,0,20,5,6,19651
8,292.48,0,0,20,2,3,19652
8,291.25,0,0,20,2,3,19653
8,291.41,0,0,1,1,26,19654
8,290.83,0,0,1,1,26,19655
8,290.52,0,0,1,1,26,19656
8,290.27,0,0,1,1,26,19657
8,290,0,0,1,1,26,19658
8,289.86,0,0,1,1,26,19659
8,288.37,0,0,20,2,3,19660
8,287.58,0,0,20,2,3,19661
8,288.86,0,0,1,1,26,19662
8,291.31,0,0,1,1,26,19663
8,294.45,0,0,20,2,3,19664
8,297.02,0,0,1,1,26,19665
8,299.82,0,0,1,1,26,19666
8,301.52,0,0,20,2,3,19667
8,302.98,0,0,20,2,3,19668
8,304.44,0,0,20,2,3,19669
8,305.1,0,0,40,2,23,19670
8,305.46,0,0,40,2,23,19671
8,304.83,0,0,40,2,23,19672
8,304.53,0,0,40,2,23,19673
8,302.84,0,0,75,2,1,19674
8,300.52,0,0,75,5,6,19675
8,298.9,0,0,75,2,1,19676
8,296.97,0,0,75,2,1,19677
8,295.33,0,0,75,2,1,19678
8,293.16,0,0,75,5,6,19679
8,290.67,0,0,90,8,29,19680
8,290.67,0,0,90,5,6,19680
8,288.85,0,0,40,8,29,19681
8,288.85,0,0,40,5,6,19681
8,287.7,0,0,75,8,29,19682
8,287.7,0,0,75,5,6,19682
8,286.4,0,0,90,8,29,19683
8,286.4,0,0,90,5,6,19683
8,285.29,0,0,90,8,29,19684
8,285.29,0,0,90,5,6,19684
8,283.29,0,0,40,8,29,19685
8,283.29,0,0,40,5,6,19685
8,283.83,0,0,40,8,29,19686
8,283.83,0,0,40,5,6,19686
8,285.6,0,0,1,8,29,19687
8,285.6,0,0,1,5,6,19687
8,287.35,0,0,75,8,29,19688
8,287.35,0,0,75,5,6,19688
8,289.16,0,0,90,2,18,19689
8,290.59,0,0,90,2,18,19690
8,291.7,0,0,90,2,18,19691
8,292.63,0,0,75,2,1,19692
8,292.97,0,0,75,2,1,19693
8,293.03,0,0,75,5,6,19694
8,293.27,0,0,40,2,23,19695
8,293.3,0,0,40,2,23,19696
8,292.93,0,0,40,2,23,19697
8,291.78,0,0,40,2,23,19698
8,289.97,0,0,75,2,1,19699
8,287.58,0,0,40,2,23,19700
8,284.66,0,0,40,2,23,19701
8,281.84,0,0,1,1,26,19702
8,281.44,0,0,20,2,3,19703
8,280.58,0,0,1,1,26,19704
8,279.98,0,0,1,1,26,19705
8,279.63,0,0,1,1,26,19706
8,279.25,0,0,1,1,26,19707
8,279.14,0,0,40,2,23,19708
8,278.94,0,0,40,2,23,19709
8,280.23,0,0,40,2,23,19710
8,284.5,0,0,75,2,1,19711
8,288.13,0,0,75,2,1,19712
8,290.51,0,0,75,2,1,19713
8,292.45,0,0,40,2,23,19714
8,293.99,0,0,40,2,23,19715
8,294.58,0,0,40,2,23,19716
8,295.16,0,0,40,2,23,19717
8,295.81,0,0,40,2,23,19718
8,295.89,0,0,1,1,26,19719
8,295.46,0,0,1,1,26,19720
8,295.17,0,0,20,5,6,19721
8,294.32,0,0,40,2,23,19722
8,292.45,0,0,40,2,23,19723
8,289.58,0,0,20,2,3,19724
8,288.13,0,0,1,1,26,19725
8,286.74,0,0,1,1,26,19726
8,286.19,0,0,1,1,26,19727
8,286.07,0,0,1,1,26,19728
8,285.3,0,0,1,1,26,19729
8,285.24,0,0,1,1,26,19730
8,284.88,0,0,1,1,26,19731
8,284.39,0,0,1,1,26,19732
8,284.4,0,0,20,2,3,19733
8,284.79,0,0,90,2,18,19734
8,286.49,0,0,75,2,1,19735
8,288.86,0,0,75,2,1,19736
8,290.58,0,0,75,2,1,19737
8,291.69,0,0,75,2,1,19738
8,292.3,0,0,90,7,17,19739
8,289.69,2.03,0,90,7,8,19740
8,288.32,2.54,0,90,7,17,19741
8,287.25,0.51,0,90,7,12,19742
8,286.79,1.52,0,90,7,8,19743
8,286.86,1.02,0,90,7,17,19744
8,286.86,1.02,0,90,11,32,19744
8,287.18,0,0,90,7,12,19745
8,287.35,0,0,90,11,20,19746
8,287.35,0,0,90,7,17,19746
8,287.39,0.25,0,90,7,12,19747
8,287.39,0.25,0,90,11,20,19747
8,287.39,0.25,0,90,3,10,19747
8,286.66,0.25,0,90,7,12,19748
8,286.66,0.25,0,90,3,2,19748
8,285.6,0.81,0,90,7,17,19749
8,285.6,0.81,0,90,6,16,19749
8,285.04,2.2,0,90,7,17,19750
8,285.04,2.2,0,90,6,16,19750
8,285.04,2.2,0,90,3,2,19750
8,284.8,1.19,0,90,7,8,19751
8,284.8,1.19,0,90,3,10,19751
8,284.83,0.51,0,90,7,17,19752
8,284.83,0.51,0,90,3,2,19752
8,284.71,1.44,0,90,7,8,19753
8,284.71,1.44,0,90,6,16,19753
8,284.71,1.44,0,90,3,2,19753
8,283.85,1.52,0,90,7,17,19754
8,283.85,1.52,0,90,6,16,19754
8,283.85,1.52,0,90,3,2,19754
8,283.33,1.55,0,90,7,17,19755
8,283.33,1.55,0,90,6,16,19755
8,282.34,0.94,0,90,7,8,19756
8,282.34,0.94,0,90,6,16,19756
8,282.16,1.02,0,90,7,17,19757
8,282.16,1.02,0,90,6,16,19757
8,282.06,0.76,0,90,7,17,19758
8,282.06,0.76,0,90,6,16,19758
8,282.06,0.76,0,90,3,2,19758
8,282.16,0.42,0,90,7,17,19759
8,282.16,0.42,0,90,6,16,19759
8,282.16,0.42,0,90,3,2,19759
8,282.42,0.38,0,90,7,12,19760
8,282.42,0.38,0,90,6,16,19760
8,282.42,0.38,0,90,3,2,19760
8,283.14,0.51,0,90,7,12,19761
8,283.14,0.51,0,90,6,16,19761
8,283.14,0.51,0,90,3,10,19761
8,283.65,0,0,90,6,16,19762
8,283.65,0,0,90,7,12,19762
8,284.18,0.25,0,90,7,12,19763
8,284.18,0.25,0,90,6,16,19763
8,284.18,0.25,0,90,3,10,19763
8,284.79,0,0,90,6,16,19764
8,284.79,0,0,90,3,10,19764
8,285.43,0,0,90,6,16,19765
8,285.43,0,0,90,5,6,19765
8,285.79,0,0,90,5,6,19766
8,286.19,0,0,90,5,6,19767
8,286.3,0,0,90,2,18,19768
8,286.19,0,0,90,2,18,19769
8,285.55,0,0,90,2,18,19770
8,284.91,0,0,90,2,18,19771
8,284.27,0,0,90,6,16,19772
8,284.02,0,0,90,6,16,19773
8,283.65,0,0,90,2,18,19774
8,283.41,0,0,90,2,18,19775
8,283.11,0,0,90,2,18,19776
8,283.09,0,0,90,5,6,19777
8,283.04,0,0,90,6,16,19778
8,282.97,0,0,90,5,6,19779
8,282.97,0,0,90,6,16,19779
8,282.78,0,0,90,6,16,19780
8,282.65,0,0,90,6,16,19781
8,282.43,0,0,90,6,16,19782
8,283.22,0,0,90,3,2,19783
8,283.22,0,0,90,6,16,19783
8,283.22,0,0,90,5,6,19783
8,283.22,0,0,90,7,12,19783
8,283.6,0,0,90,6,16,19784
8,284.19,0,0,90,6,16,19785
8,284.59,0,0,90,7,12,19786
8,284.71,0.51,0,90,7,17,19787
8,284.71,0.51,0,90,6,16,19787
8,285.06,0.59,0,90,7,17,19788
8,285.06,0.59,0,90,6,16,19788
8,285.54,0,0,90,7,17,19789
8,285.54,0,0,90,6,16,19789
8,285.54,0,0,90,3,10,19789
8,285.62,0,0,90,6,16,19790
8,285.62,0,0,90,7,17,19790
8,285.75,1.02,0,90,7,17,19791
8,285.75,1.02,0,90,6,16,19791
8,285.75,1.02,0,90,3,2,19791
8,285.73,0.85,0,90,7,17,19792
8,285.73,0.85,0,90,6,16,19792
8,285.73,0.85,0,90,3,2,19792
8,285.74,0.51,0,90,7,12,19793
8,285.74,0.51,0,90,6,16,19793
8,285.74,0.51,0,90,3,7,19793
8,285.91,0.7,0,90,7,8,19794
8,285.91,0.7,0,90,6,16,19794
8,285.91,0.7,0,90,3,2,19794
8,285.84,0,0,90,7,17,19795
8,285.84,0,0,90,3,7,19795
8,285.84,0,0,90,6,16,19795
8,285.18,0,0,90,6,16,19796
8,285.18,0,0,90,7,17,19796
8,285.18,0,0,90,3,10,19796
8,284.6,0,0,40,4,4,19797
8,284.6,0,0,40,6,16,19797
8,284.6,0,0,40,7,17,19797
8,284.12,0,0,75,4,4,19798
8,284.12,0,0,75,6,16,19798
8,284.32,0,0,90,4,4,19799
8,284.32,0,0,90,6,16,19799
8,284.44,0,0,90,4,4,19800
8,284.44,0,0,90,6,16,19800
8,284.1,0,0,90,4,4,19801
8,284.1,0,0,90,6,16,19801
8,283.4,0,0,40,6,16,19802
8,283.4,0,0,40,4,4,19802
8,282.7,0,0,1,6,16,19803
8,281.81,0,0,1,6,16,19804
8,281.81,0,0,1,4,4,19804
8,281.28,0.25,0,1,7,12,19805
8,281.28,0.25,0,1,6,16,19805
8,281.96,0,0,40,6,16,19806
8,283.34,0,0,20,2,3,19807
8,284.77,0,0,20,2,3,19808
8,285.94,0,0,40,2,23,19809
8,286.56,0,0,90,2,18,19810
8,286.52,0,0,90,2,18,19811
8,286.16,0,0,90,2,18,19812
8,286.12,0.51,0,90,7,12,19813
8,285.91,0,0,90,2,18,19814
8,285.83,0,0,90,2,18,19815
8,285.84,0,0,90,2,18,19816
8,285.94,0,0,90,2,18,19817
8,285.86,0,0,90,2,18,19818
8,285.58,0,0,90,2,18,19819
8,285.01,0,0,90,2,18,19820
8,284.38,0,0,75,2,1,19821
8,284.05,0,0,40,2,23,19822
8,283.15,0,0,75,2,1,19823
8,282.06,0,0,20,2,3,19824
8,280.93,0,0,20,2,3,19825
8,279.93,0,0,1,1,26,19826
8,279.36,0,0,1,1,26,19827
8,279,0,0,75,2,1,19828
8,279.61,0,0,75,3,2,19829
8,279.61,0,0,75,7,17,19829
8,279.16,0.76,0,90,7,17,19830
8,278.07,1.69,0,90,7,17,19831
8,278.07,1.69,0,90,6,16,19831
8,278.07,1.69,0,90,3,10,19831
8,277.99,1.69,0,90,7,17,19832
8,277.99,1.69,0,90,3,10,19832
8,278.35,0.98,0,90,7,17,19833
8,278.35,0.98,0,90,6,16,19833
8,278.35,0.98,0,90,3,10,19833
8,278.85,0,0,90,3,2,19834
8,278.85,0,0,90,7,17,19834
8,279.74,0,0,90,3,10,19835
8,279.74,0,0,90,7,17,19835
8,280.66,0.25,0,90,7,12,19836
8,281.04,0,0,90,7,19,19837
8,281.04,0,0,90,2,18,19838
8,280.89,0,0,90,2,18,19839
8,280.18,0,0,90,2,18,19840
8,279.56,0,0,90,2,18,19841
8,279.04,0,0,90,2,18,19842
8,278.37,0,0,90,2,18,19843
8,277.96,0,0,90,2,18,19844
8,277.63,0,0,75,2,1,19845
8,277.4,0,0,75,2,1,19846
8,277.26,0,0,90,2,18,19847
8,276.97,0,0,90,2,18,19848
8,276.57,0,0,90,2,18,19849
8,275.88,0,0,90,2,18,19850
8,274.98,0,0,20,2,3,19851
8,274.36,0,0,20,2,3,19852
8,273.9,0,0,20,2,3,19853
8,274.24,0,0,20,2,3,19854
8,274.91,0,0,20,2,3,19855
8,275.68,0,0,75,2,1,19856
8,276.63,0,0,90,2,18,19857
8,277.46,0,0,75,2,1,19858
8,278.79,0,0,40,2,23,19859
8,279.8,0,0,40,2,23,19860
8,281.12,0,0,20,2,3,19861
8,282.08,0,0,40,2,23,19862
8,283.15,0,0,40,2,23,19863
8,283.77,0,0,40,2,23,19864
8,283.23,0,0,40,2,23,19865
8,282.71,0,0,40,2,23,19866
8,281.72,0,0,40,2,23,19867
8,279.92,0,0,20,2,3,19868
8,278.42,0,0,20,2,3,19869
8,276.67,0,0,20,2,3,19870
8,275.41,0,0,1,5,6,19871
8,274,0,0,1,1,26,19872
8,273.29,0,0,1,1,26,19873
8,273.21,0,0,1,1,26,19874
8,273.04,0,0,1,1,26,19875
8,273.37,0,0,20,2,3,19876
8,273.55,0,0,20,2,3,19877
8,274.99,0,0,1,1,26,19878
8,278.4,0,0,1,1,26,19879
8,281.49,0,0,1,1,26,19880
8,283.86,0,0,1,1,26,19881
8,285.69,0,0,20,2,3,19882
8,287.26,0,0,20,2,3,19883
8,288.25,0,0,40,2,23,19884
8,289.27,0,0,75,2,1,19885
8,289.85,0,0,75,2,1,19886
8,290.7,0,0,40,2,23,19887
8,290.85,0,0,40,2,23,19888
8,290.78,0,0,40,2,23,19889
8,290.51,0,0,40,2,23,19890
8,289.18,0,0,40,2,23,19891
8,287.08,0,0,75,2,1,19892
8,286.67,0,0,75,2,1,19893
8,286.28,0,0,75,2,1,19894
8,286.43,0,0,75,2,1,19895
8,286.61,0,0,75,2,1,19896
8,285.39,0,0,90,7,12,19897
8,284.6,0,0,90,2,18,19898
8,282.53,0,0,40,2,23,19899
8,280.8,0,0,40,2,23,19900
8,280.24,0,0,40,2,23,19901
8,284.03,0,0,20,2,3,19902
8,285.77,0,0,20,2,3,19903
8,287.33,0,0,20,2,3,19904
8,288.76,0,0,20,2,3,19905
8,289.42,0,0,20,2,3,19906
8,289.58,0,0,20,2,3,19907
8,289.72,0,0,20,2,3,19908
8,290.73,0,0,40,2,23,19909
8,290.28,0,0,40,2,23,19910
8,290.19,0,0,40,2,23,19911
8,289.81,0,0,75,2,1,19912
8,289.34,0,0,40,2,23,19913
8,288.45,0,0,20,2,3,19914
8,286.12,0,0,20,2,3,19915
8,283.87,0,0,20,2,3,19916
8,282.64,0,0,20,2,3,19917
8,282.91,0,0,20,2,3,19918
8,282.66,0,0,1,1,26,19919
8,281.66,0,0,1,1,26,19920
8,281.58,0,0,20,2,3,19921
8,280.97,0,0,90,2,18,19922
8,280.12,0,0,90,2,18,19923
8,279.19,0,0,40,2,23,19924
8,280.36,0,0,40,2,23,19925
8,282.73,0,0,75,2,1,19926
8,284.72,0,0,20,2,3,19927
8,286.16,0,0,20,2,3,19928
8,287,0,0,1,1,26,19929
8,288.42,0,0,20,2,3,19930
8,289.1,0,0,20,2,3,19931
8,289.98,0,0,20,2,3,19932
8,290.36,0,0,20,2,3,19933
8,290.42,0,0,20,2,3,19934
8,290.66,0,0,20,2,3,19935
8,290.24,0,0,20,2,3,19936
8,289.54,0,0,20,5,6,19937
8,288.64,0,0,20,2,3,19938
8,285.89,0,0,20,2,3,19939
8,282.84,0,0,20,2,3,19940
8,281.17,0,0,20,2,3,19941
8,280.01,0,0,1,1,26,19942
8,279.16,0,0,1,1,26,19943
8,278.29,0,0,1,1,26,19944
8,277.58,0,0,1,1,26,19945
8,277.01,0,0,1,1,26,19946
8,276.82,0,0,1,1,26,19947
8,276.27,0,0,1,1,26,19948
8,278.16,0,0,1,5,6,19949
8,283,0,0,1,1,26,19950
8,286.94,0,0,1,1,26,19951
8,289.34,0,0,5,1,26,19952
8,290.69,0,0,1,1,26,19953
8,291.45,0,0,40,2,23,19954
8,291.56,0,0,20,2,3,19955
8,292.37,0,0,20,2,3,19956
8,292.78,0,0,20,2,3,19957
8,293.4,0,0,20,2,3,19958
8,293.4,0,0,20,2,3,19959
8,293.23,0,0,20,2,3,19960
8,292.55,0,0,1,1,26,19961
8,291.23,0,0,20,2,3,19962
8,287.7,0,0,40,2,23,19963
8,284.77,0,0,1,1,26,19964
8,283.23,0,0,75,2,1,19965
8,281.95,0,0,1,1,26,19966
8,281.47,0,0,1,1,26,19967
8,281.14,0,0,1,1,26,19968
8,280.94,0,0,1,1,26,19969
8,280.69,0,0,1,1,26,19970
8,280.7,0,0,40,2,23,19971
8,280.53,0,0,40,2,23,19972
8,282.27,0,0,20,2,3,19973
8,285.82,0,0,20,2,3,19974
8,288.32,0,0,20,2,3,19975
8,291.01,0,0,20,2,3,19976
8,293.01,0,0,40,2,23,19977
8,294.44,0,0,40,2,23,19978
8,294.56,0,0,40,2,23,19979
8,295.13,0,0,75,2,1,19980
8,295.44,0,0,90,2,18,19981
8,295.62,0,0,75,2,1,19982
8,295.37,0,0,75,2,1,19983
8,295.55,0,0,75,2,1,19984
8,294.81,0,0,75,2,1,19985
8,293.2,0,0,1,1,26,19986
8,291.24,0,0,40,2,23,19987
8,289.28,0,0,40,2,23,19988
8,287.95,0,0,1,1,26,19989
8,287.85,0,0,40,2,23,19990
8,287,0,0,20,2,3,19991
8,285.55,0,0,20,2,3,19992
8,284.78,0,0,20,2,3,19993
8,283.91,0,0,20,2,3,19994
8,283.33,0,0,20,2,3,19995
8,282.52,0,0,20,2,3,19996
8,284.17,0,0,20,2,3,19997
8,287.85,0,0,20,2,3,19998
8,290.31,0,0,75,2,1,19999
8,292.55,0,0,75,2,1,20000
8,294.56,0,0,20,2,3,20001
8,295.14,0,0,40,2,23,20002
8,295.48,0,0,75,2,1,20003
8,295.46,0,0,75,2,1,20004
8,295.67,0,0,75,2,1,20005
8,295.73,0,0,75,2,1,20006
8,295.69,0,0,75,2,1,20007
8,295.64,0,0,75,2,1,20008
8,295.14,0,0,75,2,1,20009
8,294.04,0,0,75,2,1,20010
8,290.54,0,0,75,2,1,20011
8,287.42,0,0,1,1,26,20012
8,286.51,0,0,68,2,1,20013
8,284.86,0,0,1,1,26,20014
8,284.36,0,0,75,2,1,20015
8,283.33,0,0,90,2,18,20016
8,282.92,0.3,0,75,7,12,20017
8,281.64,0,0,1,6,16,20018
8,281.5,0,0,1,6,16,20019
8,281.3,0,0,1,6,16,20020
8,282.72,0,0,1,5,6,20021
8,286.87,0,0,40,5,6,20022
8,290.82,0,0,1,1,26,20023
8,294.01,0,0,1,1,26,20024
8,296.55,0,0,1,1,26,20025
8,297.28,0,0,20,2,3,20026
8,298.02,0,0,20,2,3,20027
8,298.67,0,0,20,2,3,20028
8,298.74,0,0,1,1,26,20029
8,299.12,0,0,5,1,26,20030
8,299.05,0,0,1,1,26,20031
8,298.94,0,0,1,5,6,20032
8,298.66,0,0,1,1,26,20033
8,296.98,0,0,5,1,26,20034
8,291.32,0,0,1,1,26,20035
8,289.1,0,0,1,1,26,20036
8,287.05,0,0,1,1,26,20037
8,285.77,0,0,1,1,26,20038
8,285.39,0,0,1,5,6,20039
8,284.38,0,0,1,5,6,20040
8,284.75,0,0,1,5,6,20041
8,284.21,0,0,1,6,16,20042
8,284.5,0,0,1,5,6,20043
8,283.78,0,0,1,5,6,20044
8,285.41,0,0,20,2,3,20045
8,289.62,0,0,20,2,3,20046
8,293.01,0,0,20,2,3,20047
8,295.82,0,0,20,2,3,20048
8,297.88,0,0,20,2,3,20049
8,299.27,0,0,20,2,3,20050
8,300.07,0,0,40,2,23,20051
8,301.08,0,0,75,2,1,20052
8,301.62,0,0,75,2,1,20053
8,301.66,0,0,75,2,1,20054
8,301.48,0,0,75,2,1,20055
8,300.92,0,0,75,2,1,20056
8,300.09,0,0,75,2,1,20057
8,298.73,0,0,75,2,1,20058
8,296.72,0,0,75,2,1,20059
8,295.52,0,0,1,1,26,20060
8,295.05,0,0,40,2,23,20061
8,294.57,0,0,40,2,23,20062
8,293.97,0,0,20,2,3,20063
8,293.49,0,0,20,2,3,20064
8,293.17,0,0,20,2,3,20065
8,292.78,0,0,40,2,23,20066
8,292.53,0,0,75,2,1,20067
8,292.85,0,0,75,11,20,20068
8,292.95,0,0,75,7,12,20069
8,293.63,0,0,90,2,18,20070
8,294.72,0,0,90,2,18,20071
8,294.54,0,0,90,7,19,20072
8,295.25,0,0,90,7,19,20073
8,296.87,0.25,0,75,7,12,20074
8,298.96,0,0,75,2,1,20075
8,300.52,0,0,75,2,1,20076
8,299.67,0,0,90,2,18,20077
8,298.35,0,0,90,2,18,20078
8,296.85,0,0,90,2,18,20079
8,296.19,0,0,90,11,20,20080
8,296.19,0,0,90,7,12,20080
8,295.29,0,0,90,11,34,20081
8,295.29,0,0,90,3,10,20081
8,293.29,0.51,0,90,7,17,20082
8,293.29,0.51,0,90,11,20,20082
8,292.37,0.51,0,75,7,12,20083
8,292.37,0.51,0,75,11,20,20083
8,292.37,0.51,0,75,3,10,20083
8,291.35,0,0,40,7,12,20084
8,290.86,0,0,40,7,17,20085
8,290.59,0.51,0,90,7,17,20086
8,290.8,0,0,40,7,12,20087
8,290.77,0,0,90,7,12,20088
8,291.18,0,0,90,2,18,20089
8,291.03,0,0,40,2,23,20090
8,290.99,0,0,40,6,16,20091
8,290.99,0,0,40,11,20,20091
8,290.58,0,0,75,6,16,20092
8,290.58,0,0,75,11,20,20092
8,290.84,0,0,40,6,16,20093
8,292.43,0,0,40,6,16,20094
8,294.56,0,0,75,6,16,20095
8,294.88,0,0,75,6,16,20095
8,296.5,0,0,75,2,1,20096
8,297.59,0,0,75,2,1,20097
8,300.28,0,0,40,2,23,20098
8,300.18,0,0,40,2,23,20098
8,300.52,0,0,40,2,23,20099
8,301.03,0,0,40,2,23,20100
8,300.06,0,0,1,5,6,20101
8,299.88,0,0,75,5,6,20101
8,299.04,0,0,75,5,6,20102
8,297.97,0,0,1,11,20,20103
8,296.29,0.25,0,1,7,12,20104
8,296.29,0.25,0,1,3,10,20104
8,293.89,0,0,40,2,23,20105
8,292.3,0,0,20,2,3,20106
8,291.31,0,0,1,1,26,20107
8,290.84,0,0,40,2,23,20108
8,290.45,0,0,20,2,3,20109
8,290.18,0.6,0,40,7,12,20110
8,289.98,0,0,40,2,23,20111
8,290.04,0,0,75,2,1,20112
8,290.12,0,0,75,2,1,20113
8,290.86,0,0,90,2,18,20114
8,292.62,0,0,90,2,18,20115
8,292.8,3.3,0,90,7,17,20116
8,292.8,3.3,0,90,11,32,20116
8,292.8,3.3,0,90,6,16,20116
8,293.58,2.54,0,90,7,17,20116
8,292.18,0.51,0,75,7,17,20117
8,292.18,0.51,0,75,11,34,20117
8,292.56,0,0,75,7,12,20118
8,293.98,0,0,75,7,17,20119
8,293.98,0,0,75,11,20,20119
8,294.42,0,0,90,7,12,20119
8,294.42,0,0,90,3,10,20119
8,294.95,0.6,0,90,7,12,20120
8,295.79,0,0,90,7,12,20121
8,296.46,0,0,75,2,1,20122
8,296.5,0,0,75,2,1,20122
8,296.37,0,0,20,2,3,20123
8,295.45,0,0,20,2,3,20124
8,293.62,0,0,20,2,3,20125
8,292.99,0,0,40,11,32,20126
8,291.69,0,0,1,6,16,20127
8,291.15,0,0,20,6,16,20128
8,291.03,0,0,40,6,16,20129
8,290.97,1.52,0,90,7,17,20130
8,290.97,1.52,0,90,11,20,20130
8,290.97,1.52,0,90,6,16,20130
8,290.79,10.92,0,90,7,8,20131
8,290.79,10.92,0,90,11,20,20131
8,290.79,10.92,0,90,6,16,20131
8,290.14,1.78,0,90,7,17,20132
8,290.14,1.78,0,90,11,37,20132
8,290.14,1.78,0,90,6,16,20132
8,289.64,0,0,90,7,17,20133
8,289.64,0,0,90,6,16,20133
8,289.28,0,0,90,6,16,20134
8,289.28,0,0,90,7,12,20134
8,289.52,0,0,90,2,18,20135
8,290.15,0,0,75,2,1,20136
8,293.71,0,0,20,2,3,20137
8,294.01,0,0,20,2,3,20137
8,295.48,0,0,1,1,26,20138
8,297.06,0,0,1,1,26,20139
8,298.66,0,0,20,2,3,20140
8,298.75,0,0,20,2,3,20140
8,299.47,0,0,40,2,23,20141
8,299.45,0,0,40,2,23,20142
8,299.25,0,0,1,1,26,20143
8,299.02,0,0,75,2,1,20143
8,298.04,0,0,90,2,18,20144
8,296.56,0,0,90,2,18,20145
8,294.27,0,0,1,1,26,20146
8,293.08,0,0,1,1,26,20147
8,292.21,0,0,90,2,18,20148
8,290.93,0,0,1,1,26,20149
8,290.36,0,0,1,1,26,20150
8,290.42,0,0,90,2,18,20151
8,290.93,0.3,0,90,7,12,20152
8,291.31,0.51,0,90,7,12,20153
8,291.37,0,0,90,7,12,20154
8,291.44,0,0,90,7,12,20155
8,291.63,0,0,75,7,17,20156
8,291.68,0,0,90,7,12,20157
8,291.62,1.02,0,90,7,11,20158
8,291.62,1.02,0,90,3,2,20158
8,291.5,1.4,0,90,7,11,20158
8,291.5,1.4,0,90,3,2,20158
8,290.73,2.16,0,90,7,17,20159
8,290.73,2.16,0,90,6,16,20159
8,290.82,0.76,0,90,7,17,20160
8,290.82,0.76,0,90,6,16,20160
8,290.82,0.76,0,90,3,2,20160
8,290.87,0.89,0,90,7,12,20161
8,290.87,0.89,0,90,6,16,20161
8,290.9,0.89,0,90,7,12,20161
8,290.9,0.89,0,90,6,16,20161
8,290.82,0.64,0,90,7,17,20162
8,290.82,0.64,0,90,6,16,20162
8,290.82,0.64,0,90,3,10,20162
8,290.92,0,0,90,3,10,20163
8,290.92,0,0,90,7,12,20163
8,290.92,0,0,90,6,16,20163
8,291.24,0,0,90,7,17,20164
8,291.24,0,0,90,6,16,20164
8,291.24,0,0,90,3,2,20164
8,291.38,0,0,90,3,7,20164
8,291.38,0,0,90,7,12,20164
8,291.45,0.25,0,75,7,12,20165
8,291.04,0,0,40,2,23,20166
8,290.26,0,0,75,2,1,20167
8,289.96,0,0,75,6,16,20168
8,289.65,0,0,90,6,16,20169
8,289.46,0,0,90,6,16,20170
8,289.27,0,0,90,6,16,20171
8,289.27,0,0,90,7,12,20171
8,289.19,0,0,40,6,16,20172
8,289.19,0,0,40,7,17,20172
8,288.85,0,0,40,6,16,20173
8,288.85,0,0,40,4,4,20173
8,288.69,0,0,90,6,16,20174
8,288.65,0,0,90,6,16,20175
8,288.65,0,0,90,4,4,20175
8,288.65,0,0,90,7,12,20175
8,288.56,0,0,90,6,16,20176
8,288.56,0,0,90,4,4,20176
8,288.56,0,0,90,7,12,20176
8,288.62,0,0,90,6,16,20177
8,288.62,0,0,90,4,4,20177
8,288.95,0,0,90,6,16,20178
8,289.22,0,0,90,6,16,20179
8,289.3,0,0,90,6,16,20179
8,289.97,0,0,90,2,18,20180
8,290.76,0,0,90,7,12,20181
8,290.96,0.51,0,90,7,17,20182
8,290.96,0.51,0,90,6,16,20182
8,290.93,0.76,0,90,7,17,20182
8,290.93,0.76,0,90,6,16,20182
8,291.03,1.27,0,75,7,8,20183
