"DateTime","Temperature","Humidity","Wind Speed","general diffuse flows","diffuse flows"
43217,32.79,39.02,4.926,714,96.6
43218,33.13,36.56,4.926,735,96
43219,33.67,35.42,4.921,756,95.5
43220,34.11,32.85,4.926,775,95.4
43221,34.57,30.69,4.928,794,95
43222,34.83,30.05,4.924,809,94.9
43223,35.16,28.88,4.925,822,94.6
43224,35.49,28.45,4.925,833,94.5
43225,35.78,27.88,4.921,841,94.4
43226,36.21,26.75,4.923,850,94.7
43227,36.37,26.71,4.922,855,95.3
43228,36.69,26.52,4.92,860,95.7
43229,36.59,31.89,4.925,862,96.2
43230,34.96,36.32,4.926,864,97.6
43231,34.16,36.79,4.926,864,98.4
43232,34.09,36.65,4.923,866,99.4
43233,34.35,35.85,4.924,864,99.6
43234,34.36,35.52,2.444,863,100
43235,34.78,34.95,0.07,855,100.3
43236,35.06,33.35,0.066,854,100.2
43237,35.16,34.52,0.068,850,99.9
43238,35.01,35.22,0.07,842,99.6
43239,34.64,36.72,0.068,832,99.4
43240,34.08,37.52,0.068,822,99.2
43241,34.23,37.35,0.069,810,99.5
43242,33.85,38.69,0.069,791,99.5
43243,33.71,38.65,0.067,779,99.7
43244,33.84,37.02,0.07,770,99.3
43245,34.17,36.32,0.068,753,98.4
43246,34.22,36.89,0.069,740,97.5
43247,34.02,37.02,0.07,723,97
43248,34.15,37.25,0.07,701,96.5
43249,34.3,36.35,0.07,680.2,95
43250,34.44,35.45,0.064,660.7,93.3
43251,34.69,35.38,0.068,634.3,93.2
43252,35.15,34.22,0.067,605.6,92.3
43253,35.36,32.82,0.069,579.2,91.5
43254,35.3,32.72,0.068,553.2,90.5
43255,35.22,32.88,0.069,529.2,89.4
43256,34.79,32.68,0.07,503,88.7
43257,34.8,32.55,0.068,475.1,88.1
43258,34.84,31.28,0.072,449.4,88.6
43259,34.92,31.08,0.075,422.6,103.2
43260,34.92,31.12,0.069,393.6,181.6
43261,34.73,31.75,0.07,364.3,304.1
43262,35.02,31.11,3.971,334.2,325
43263,34.96,31.18,4.918,307.5,304.1
43264,35.54,30.25,4.923,282.1,279.6
43265,36.46,26.31,4.916,252,251.2
43266,36.16,25.31,4.922,222.8,222.9
43267,36.01,25.65,4.91,193.1,193
43268,35.68,26.21,4.91,161.3,160.8
43269,35.38,27.98,4.912,119.2,116.9
43270,34.84,28.58,4.913,80.2,76.8
43271,34.48,28.85,4.922,57.63,55.06
43272,34.16,29.55,4.917,34.02,30.79
43279,33.74,30.15,4.919,27.17,25.41
43280,33.36,31.18,4.917,18.21,16.46
43281,33.03,32.05,4.922,9.32,8.09
43282,32.65,33.11,4.916,3.7,3.16
43283,32.36,33.55,4.917,2.077,1.775
43284,32.07,34.38,4.918,0.797,0.689
43285,31.69,35.85,4.915,0.11,0.122
43286,31.3,36.15,4.92,0.08,0.1
43287,31.19,35.85,4.921,0.099,0.063
43288,31.06,35.25,4.916,0.08,0.085
43289,30.95,35.41,4.92,0.066,0.115
43290,30.88,35.18,4.921,0.08,0.122
43291,30.92,34.68,4.915,0.095,0.115
43292,30.74,34.91,4.914,0.088,0.119
43293,30.62,35.51,4.918,0.091,0.067
43294,30.55,34.08,4.918,0.088,0.082
43295,30.47,32.24,4.923,0.077,0.122
43296,29.93,34.98,4.919,0.106,0.089
43297,29.15,39.38,4.918,0.091,0.096
43298,28.94,40.42,4.914,0.062,0.093
43299,28.82,41.08,4.919,0.066,0.115
43300,28.64,42.65,4.917,0.095,0.115
43301,28.16,44.85,4.918,0.077,0.096
43302,27.77,45.95,4.919,0.095,0.115
43345,27.49,45.92,4.913,0.099,0.048
43346,27.33,45.52,4.915,0.095,0.089
43347,26.98,46.15,4.912,0.088,0.067
43348,26.67,47.15,4.912,0.11,0.122
43349,26.65,47.32,4.919,0.088,0.093
43350,26.51,47.52,4.917,0.106,0.107
43351,26.2,47.58,4.912,0.11,0.07
43352,26.23,46.38,4.916,0.124,0.089
43353,26.13,46.32,4.913,0.106,0.104
43354,26.1,46.65,4.914,0.091,0.126
43355,26.14,45.55,4.916,0.091,0.126
43356,26,44.95,4.919,0.088,0.089
43417,25.93,44.52,4.911,0.102,0.115
43418,25.81,43.25,4.912,0.124,0.067
43419,25.88,43.15,4.914,0.08,0.1
43420,26.18,40.92,4.915,0.077,0.089
43421,26.05,41.02,4.917,0.08,0.13
43422,25.95,41.25,4.913,0.117,0.07
43447,25.84,40.18,4.915,0.11,0.093
43448,25.9,39.88,4.914,0.095,0.078
43449,25.83,39.55,4.916,0.099,0.078
43450,25.46,42.95,4.915,0.106,0.078
43451,25.02,47.82,4.915,0.077,0.141
43452,24.84,50.16,4.916,0.113,0.089
43453,25.01,49.12,4.915,0.099,0.122
43454,24.98,48.79,4.914,0.102,0.096
43455,24.85,48.16,4.914,0.091,0.078
43456,24.89,48.12,4.914,0.073,0.119
43457,24.82,46.79,4.916,0.095,0.111
43458,25.04,46.52,4.917,0.08,0.093
43459,25.21,44.99,4.917,0.106,0.063
43460,25.12,43.29,4.916,0.088,0.156
43461,24.44,46.62,4.914,0.091,0.107
43462,23.93,47.99,4.91,0.102,0.126
43463,23.68,48.46,4.913,0.135,0.126
43464,23.56,49.32,4.914,0.424,0.352
43465,23.8,48.19,4.916,1.631,1.401
43466,23.64,50.79,4.916,4.431,3.75
43467,23.1,49.46,4.914,11.43,9.6
43468,22.64,50.09,4.915,24.81,18.93
43469,22.83,50.63,4.909,44.5,33.72
43470,22.92,52.93,4.913,67.23,58.7
43471,23.31,52.99,4.916,93.4,83.1
43472,23.61,49.39,4.912,119.9,107.6
43473,23.26,49.16,4.917,148.5,134.2
43474,23.38,49.16,4.917,179.2,162.7
43475,23.54,49.09,4.912,208.9,190.4
43476,23.85,48.19,4.92,241.8,221.3
43477,24.29,45.86,4.92,274.2,251.9
43478,24.65,45.06,4.922,307.5,283.6
43479,25.13,44.46,4.918,339.7,314.4
43480,25.66,42.55,4.916,373,346.3
43481,26.19,42.02,4.919,405.9,377.4
43482,26.58,40.85,4.916,437.2,406.6
43483,26.9,40.55,4.92,468.7,429.2
43484,27.39,38.65,4.918,498.7,380.3
43485,28.12,36.62,4.917,528.5,197
43486,28.89,31.92,4.919,556.8,108.3
43487,29.7,30.42,4.92,582.9,98.1
43488,30.28,27.11,4.916,610.3,96.1
43357,30.77,26.95,4.919,633.8,96.7
43358,31.34,25.35,4.914,657,98.1
43359,31.83,24.25,4.916,680,98.6
43360,32.33,22.54,4.92,701,99
43361,32.75,21.84,4.919,724,98.4
43362,33.48,23.28,4.925,740,99.4
43363,31.75,37.82,4.912,752,100.2
43364,30.18,40.55,4.914,773,98.6
43365,29.54,40.19,4.912,790,98.3
43366,29.58,40.35,4.909,801,98.3
43367,29.57,39.55,4.912,815,97.9
43368,29.72,38.92,4.913,827,97.2
43369,29.78,39.62,4.912,838,97.2
43370,29.98,39.15,4.911,847,97.4
43371,30.07,40.05,4.912,854,97.3
43372,29.7,41.55,4.909,860,97.1
43373,29.5,45.79,4.909,865,96.6
43374,29.03,49.52,4.911,869,95.7
43375,29.07,50.76,4.91,871,95.8
43376,29.39,50.33,4.912,871,96.9
43377,29.67,49.59,4.913,870,96.8
43378,29.55,51.86,4.913,865,96.6
43379,29.55,51.53,4.911,863,95.5
43380,29.22,52.79,4.916,859,94.5
43381,29.01,54.06,4.911,853,94.8
43382,29.39,53.43,4.913,845,94.6
43383,29.55,54.83,4.912,836,94.9
43384,29.36,54.96,4.914,826,95.1
43385,29.3,54.96,4.91,815,95.3
43386,29.38,55.83,4.91,801,95.7
43387,29.17,57.7,4.909,787,95.9
43388,29.38,57.73,4.91,772,96.6
43389,29.16,59.1,4.91,755,96.5
43390,29.43,59.26,4.912,736,96.5
43391,29.4,59.9,4.912,718,97.3
43392,28.87,62.53,4.913,697,98
43393,28.7,63.06,4.914,677.1,97.9
43394,28.73,63.6,4.911,657.8,97.3
43395,28.79,62.8,4.908,632.6,96.6
43396,29.04,62.3,4.91,606.9,97.4
43397,29.22,61.9,4.909,581.6,97.2
43398,29.45,61.53,4.911,554.5,97.5
43399,29.19,62.16,4.912,526.5,98.6
43400,28.95,62.53,4.912,497.7,98.3
43401,28.69,63.1,4.908,468.8,97.3
43402,28.43,63.4,4.91,439.8,96.9
43403,28.4,63.33,4.908,411.8,109.3
43404,28.26,63.7,4.908,379.2,180
43405,28.67,63.53,4.909,350.8,288.8
43406,28.53,61.7,4.91,321.2,309.4
43407,28.5,61.4,4.91,292.2,285.9
43408,28.4,61.23,4.908,261.7,256.6
43409,28.41,61.43,4.906,232,228.1
43410,28.21,61.86,4.905,203.1,199.9
43411,27.98,62.26,4.906,175.4,172.8
43412,27.81,63.56,4.905,147.7,145.1
43413,27.48,65.93,4.903,122,119.3
43414,26.89,68.03,4.906,98.1,95
43415,26.67,68.36,4.906,75.7,72.6
43416,26.59,68.59,4.906,55.63,52.25
43423,26.48,69.6,4.902,38.03,34.44
43424,26.37,71.2,4.903,23.35,20.27
43425,26.07,73.5,4.905,12.53,10.53
43426,25.75,75.9,4.905,5.927,4.846
43427,25.34,78.1,4.907,2.293,1.823
43428,25.14,79.1,4.904,0.717,0.559
43429,25.05,79,4.903,0.168,0.163
43430,25.15,78.7,4.904,0.11,0.07
43431,25.3,78.2,4.906,0.073,0.144
43432,25.38,77.2,4.905,0.069,0.093
43433,25.48,76.2,4.903,0.117,0.074
43434,25.45,76.3,4.907,0.077,0.144
43435,25.42,76.8,4.899,0.08,0.167
43436,25.21,77.8,4.903,0.121,0.07
43437,25.06,78.7,4.906,0.106,0.122
43438,24.9,79.3,4.905,0.102,0.093
43439,24.68,80.2,4.908,0.091,0.1
43440,24.22,82.1,4.91,0.102,0.063
43441,24.01,83,4.904,0.073,0.152
43442,23.86,83.9,4.903,0.069,0.141
43443,23.82,84.3,4.907,0.088,0.111
43444,23.81,84.6,4.909,0.073,0.148
43445,23.59,84.6,4.912,0.088,0.107
43446,23.37,84.9,4.915,0.077,0.144
43489,23.49,85.1,4.916,0.069,0.096
43490,23.63,84.8,4.907,0.08,0.111
43491,24.21,80.8,4.912,0.11,0.07
43492,24.72,73.7,4.912,0.095,0.089
43493,24.76,70.3,4.911,0.11,0.093
43494,24.74,70.4,4.911,0.084,0.122
43495,24.84,69.99,4.905,0.088,0.122
43496,24.83,69.96,4.911,0.084,0.133
43497,24.59,71.5,4.912,0.102,0.13
43498,24.39,72.6,4.911,0.128,0.067
43499,24.18,73.4,4.91,0.073,0.115
43500,24.12,73.9,4.912,0.088,0.119
43561,24.06,74.3,4.908,0.095,0.078
43562,23.97,74.8,4.908,0.088,0.104
43563,23.9,75,4.911,0.106,0.115
43564,23.81,75.7,4.909,0.073,0.115
43565,23.63,76.7,4.91,0.08,0.1
43566,23.47,77.2,4.913,0.062,0.141
43591,23.39,77.6,4.914,0.102,0.148
43592,23.4,77.5,4.909,0.091,0.115
43593,23.34,77.7,4.91,0.08,0.144
43594,23.23,77.9,4.911,0.088,0.137
43595,23.16,78.2,4.911,0.11,0.115
43596,23.08,78.6,4.914,0.117,0.133
43597,22.95,78.9,4.911,0.102,0.074
43598,22.85,79.2,4.908,0.051,0.196
43599,22.75,79.5,4.91,0.084,0.141
43600,22.7,79.5,4.91,0.091,0.13
43601,22.69,79.5,4.909,0.084,0.196
43602,22.63,79.5,4.913,0.11,0.111
43603,22.59,79.4,4.913,0.11,0.122
43604,22.54,79.5,4.907,0.088,0.13
43605,22.46,79.6,4.908,0.077,0.096
43606,22.31,79.9,4.91,0.084,0.148
43607,22.22,80.1,4.911,0.095,0.17
43608,22.1,80.3,4.91,0.362,0.333
43609,22.13,80.4,4.911,1.543,1.245
43610,22.15,80.3,4.911,4.143,3.398
43611,22.19,80.2,4.909,10.42,8.59
43612,22.23,79.8,4.907,21.67,17.05
43613,22.22,79.6,4.913,38.2,30.2
43614,22.21,79.5,4.908,57.34,48.61
43615,22.18,79.5,4.911,78.6,67.29
43616,22.08,79.3,4.908,104.5,90.6
43617,22.07,79.3,4.909,134,117.5
43618,22.16,79,4.911,165.2,146.1
43619,22.23,77.9,4.907,196.4,174.5
43620,22.34,77.2,4.911,228,203.8
43621,22.51,76.5,4.91,259.8,233.2
43622,22.56,75.4,4.91,293.3,264.7
43623,22.75,74.9,4.909,325.2,294.1
43624,23.03,74.1,4.91,354.3,320.9
43625,23.17,72.3,4.909,386.8,351.2
43626,23.51,71.7,4.906,419.2,382.1
43627,23.6,69.43,4.908,449.9,402.1
43628,23.84,68.27,4.911,478.4,345.4
43629,24.1,66.9,4.912,509.5,180.6
43630,24.37,65,4.908,540.9,111.5
43631,24.65,63.47,4.912,570.2,101.7
43632,25,61.83,4.909,598.4,99.7
43501,25.47,60.63,4.911,624.5,99.1
43502,25.71,60.23,4.908,649.8,97.3
43503,26.18,57.7,4.908,674.2,95.5
43504,26.75,57.23,4.91,697.7,94.4
43505,27.06,55.19,4.909,719,93.3
43506,27.14,54.43,4.91,738,93.2
43507,28,51.83,4.909,756,93
43508,28.39,48.16,4.91,775,92.1
43509,28.53,46.22,4.913,793,91.2
43510,29.11,45.19,4.911,808,89.9
43511,28.98,43.72,4.914,823,89.7
43512,29.62,40.49,4.913,835,88.5
43513,29.83,37.75,4.91,844,88.6
43514,30.11,35.65,4.914,854,87.6
43515,30.55,33.32,4.915,863,87.7
43516,31.01,33.12,4.912,869,89.3
43517,30.3,49.53,4.912,867,93.6
43518,30.34,49.63,4.913,862,98.2
43519,29.92,53.33,4.913,859,101.6
43520,29.88,52.43,4.913,875,97.9
43521,29.41,55.43,4.91,872,97.9
43522,29.36,55.4,4.909,869,98.2
43523,29.42,55.1,4.908,867,95.9
43524,29.21,55.8,4.912,868,93.3
43525,29.32,54.6,4.908,862,92.6
43526,29.31,54.93,4.909,853,93.5
43527,29.36,55.06,4.908,843,93.2
43528,29.39,54.93,4.91,831,93.7
43529,29.51,55.13,4.908,820,93.8
43530,29.39,56.03,4.911,806,93.5
43531,29.35,55.56,4.908,791,92.1
43532,29.11,56.29,4.907,777,90.2
43533,29.37,55.99,4.909,763,87.8
43534,29.66,54.93,4.912,744,86.7
43535,29.74,54.19,4.91,726,86.7
43536,29.72,54.29,4.909,704,87.4
43537,30.06,53.49,4.913,686.2,86.8
43538,30.02,52.99,4.913,665.7,85.6
43539,30.08,52.33,4.91,645.2,83.8
43540,30.29,51.63,4.913,618.1,83.5
43541,30.07,52.79,4.911,592.6,83.1
43542,30.21,52.66,4.913,563.9,83.3
43543,30.21,52.16,4.912,536.2,83.1
43544,30.14,51.83,4.909,512.4,82.5
43545,30.26,51.33,4.911,484.4,82.7
43546,30.13,52.03,4.908,457.7,81.5
43547,29.83,52.76,4.91,432.4,88.8
43548,29.65,53.46,4.91,403.4,145.9
43549,29.97,53.09,4.912,371.3,279.4
43550,29.81,53.13,4.92,340.5,329.9
43551,30.03,52.03,4.912,309.5,308.8
43552,30.81,49.09,4.918,280.5,281.8
43553,31.83,31.18,4.915,251.8,254.8
43554,31.57,30.92,4.916,221.5,224.7
43555,31.27,31.42,4.917,194.2,198
43556,31.16,31.58,4.918,164.7,168.2
43557,30.98,31.78,4.919,138.5,141.8
43558,30.6,32.52,4.917,113.7,117.5
43559,30.3,33.02,4.912,85.4,91.7
43560,29.97,33.98,4.916,70.7,72.5
43567,29.5,35.98,4.917,52.87,53.58
43568,29.2,36.79,4.915,35.07,34.72
43569,28.91,37.62,4.92,16.94,14.59
43570,28.66,38.42,4.916,8.85,7.82
43571,28.31,39.32,4.915,3.408,2.831
43572,27.94,40.25,4.913,0.786,0.7
43573,27.64,40.62,4.91,0.139,0.2
43574,27.44,40.59,4.915,0.091,0.107
43575,27.16,40.99,4.914,0.084,0.1
43576,26.82,42.59,4.911,0.121,0.096
43577,26.48,44.69,4.916,0.095,0.078
43578,26.25,46.76,4.917,0.073,0.104
43579,25.96,49.39,4.91,0.106,0.059
43580,25.7,51.36,4.913,0.069,0.082
43581,25.38,53.66,4.917,0.121,0.093
43582,25.06,54.63,4.917,0.069,0.122
43583,24.9,55.49,4.918,0.117,0.096
43584,24.74,56.39,4.92,0.11,0.082
43585,24.62,56.66,4.912,0.062,0.119
43586,24.51,57.03,4.915,0.095,0.111
43587,24.5,56.89,4.918,0.091,0.085
43588,24.43,57.4,4.918,0.102,0.137
43589,24.29,57.63,4.918,0.113,0.096
43590,24.12,57.6,4.918,0.128,0.093
39313,24.02,57.2,4.913,0.084,0.059
39314,23.95,56.43,4.912,0.117,0.1
39315,23.92,56.23,4.913,0.091,0.122
39316,23.84,56.03,4.916,0.121,0.067
39317,23.71,56.49,4.915,0.095,0.115
39318,23.9,56.26,4.914,0.11,0.111
39319,23.71,56.06,4.91,0.091,0.122
39320,23.48,55.79,4.909,0.11,0.074
39321,23.52,55.43,4.912,0.11,0.104
39322,23.43,57.3,4.913,0.08,0.119
39323,23.16,61,4.912,0.113,0.096
39324,22.78,62.73,4.912,0.117,0.096
39385,22.64,63.36,4.907,0.084,0.1
39386,22.6,63.33,4.911,0.11,0.096
39387,22.47,63.97,4.909,0.113,0.067
39388,22.24,64.57,4.908,0.088,0.115
39389,22.08,64.8,4.908,0.088,0.104
39390,21.94,64.57,4.91,0.073,0.13
39415,21.86,64.86,4.908,0.088,0.104
39416,21.79,65.4,4.911,0.099,0.133
39417,21.66,65.97,4.911,0.077,0.126
39418,21.4,66.17,4.909,0.084,0.115
39419,21.38,66.47,4.908,0.084,0.104
39420,21.39,66.8,4.911,0.084,0.13
39421,21.21,67.1,4.91,0.073,0.137
39422,21.04,66.97,4.911,0.095,0.089
39423,20.98,66.17,4.912,0.088,0.082
39424,21,66.33,4.91,0.08,0.096
39425,20.95,66.67,4.913,0.132,0.07
39426,20.68,67.37,4.91,0.059,0.141
39427,20.6,67.67,4.909,0.088,0.115
39428,20.52,67.37,4.91,0.069,0.13
39429,20.51,67.17,4.913,0.117,0.089
39430,20.77,66.57,4.913,0.091,0.104
39431,20.9,65.77,4.916,0.106,0.119
39432,20.72,66.1,4.911,0.391,0.33
39433,20.96,64.57,4.91,1.678,1.397
39434,20.91,67.53,4.909,4.943,4.172
39435,20.57,69.94,4.909,11.91,9.84
39436,20.48,69.77,4.914,28.76,17.38
39437,20.47,69.44,4.911,51.62,32.64
39438,20.13,68.94,4.911,75,66.68
39439,20.18,69.47,4.912,101,91.5
39440,20.32,68.87,4.912,129.1,118.1
39441,20.63,66.04,4.911,160.2,147.7
39442,21.09,64.1,4.913,191.2,177.5
39443,21.46,60.97,4.914,219.5,204.5
39444,21.89,58,4.913,249.7,233.6
39445,22.32,55.93,4.914,282.2,265
39446,22.67,54.17,4.912,316,298.2
39447,23.15,52.6,4.917,349.4,330.7
39448,23.72,49.43,4.916,382.6,363.8
39449,24.4,46.23,4.918,414.4,395.1
39450,24.97,42.16,4.917,447.2,427
39451,25.58,39.16,4.917,477.2,441.2
39452,26.14,37.72,4.918,506.6,342.9
39453,27,35.56,4.915,535.8,139.1
39454,27.6,32.19,4.911,563,74.4
39455,28.01,31.89,4.915,590.6,67.96
39456,28.73,30.45,4.915,616.9,67.11
39325,29.41,28.82,4.919,644,66.35
39326,29.89,27.62,4.913,668.9,66.17
39327,30.11,27.62,4.912,694,65.8
39328,30.54,27.45,4.915,715,65.67
39329,31.1,26.82,4.918,736,65.6
39330,31.3,26.02,4.916,755,66.9
39331,31.65,25.32,4.913,774,66.65
39332,31.99,24.85,4.913,790,65.52
39333,32.21,24.35,4.916,808,64.37
39334,32.52,23.98,4.916,824,63.58
39335,32.94,24.18,4.918,838,62.85
39336,33.39,22.91,4.918,852,62.52
39337,33.73,21.65,4.918,860,63.73
39338,34.21,21.61,4.917,867,65.63
39339,34.25,21.41,4.919,876,64.85
39340,34.41,22.45,4.916,881,64.88
39341,34.55,22.38,4.917,889,64.52
39342,34.62,22.75,4.919,892,64.75
39343,34.79,21.78,4.913,894,65.37
39344,35.09,21.11,4.915,894,65.22
39345,34.99,20.98,4.919,892,65.4
39346,35.12,21.15,4.917,892,66.62
39347,35.43,21.75,4.92,890,67.1
39348,35.53,23.35,4.924,885,68.92
39349,35.55,23.05,4.918,879,68.84
39350,35.88,22.61,4.921,869,69.39
39351,35.68,21.11,4.919,860,69.57
39352,35.97,21.31,4.921,849,70.7
39353,36.37,21.58,4.915,835,71.9
39354,36.54,21.31,4.918,820,72.1
39355,36.65,21.71,4.917,806,71.3
39356,36.84,20.88,4.915,794,70.6
39357,37.01,19.81,4.914,780,69.66
39358,36.88,19.24,4.918,764,68.57
39359,36.73,18.28,4.917,745,68.13
39360,37.26,21.11,4.914,723,68.66
39361,36.65,24.28,4.912,696.7,69.24
39362,35.84,26.35,4.909,674.9,68.46
39363,35.25,27.88,4.907,649.7,68.14
39364,34.98,28.41,4.908,626.2,68.11
39365,34.99,28.68,4.907,600.8,67.71
39366,34.73,29.38,4.907,574.4,67.73
39367,34.52,30.58,4.91,545.2,68.13
39368,34.28,31.18,4.908,516.4,67.78
39369,34.02,31.92,4.907,489.8,67.01
39370,34.02,31.88,4.908,458.9,67.08
39371,34.1,31.98,4.908,432.2,72
39372,34.2,31.75,4.908,406.3,114.6
39373,34.25,31.68,4.909,377.5,252
39374,34.48,31.65,4.913,347.6,335
39375,34.69,31.55,4.919,320.1,324
39376,35.27,29.45,4.913,289.1,294.6
39377,35.42,21.44,4.918,259.5,266.1
39378,35,22.01,4.916,229.9,237.1
39379,34.88,21.94,4.915,200.4,207.5
39380,34.63,22.21,4.914,170.8,177.4
39381,34.22,23.38,4.916,142.5,148.3
39382,33.82,23.78,4.915,116.2,120.6
39383,33.46,23.88,4.917,91.3,95.2
39384,33.11,23.48,4.916,68.37,70.7
39391,32.79,22.28,4.916,48.98,49.64
39392,32.58,21.91,4.916,30.66,30.11
39393,32.22,24.68,4.916,14.12,12.25
39394,31.92,24.91,4.914,6.45,5.484
39395,31.63,24.48,4.912,2.545,2.116
39396,31.34,23.68,4.913,0.684,0.611
39397,31.12,23.41,4.913,0.124,0.163
39398,31.02,22.51,4.917,0.099,0.104
39399,30.9,21.64,4.916,0.106,0.085
39400,30.65,22.84,4.915,0.095,0.1
39401,30.06,24.01,4.914,0.084,0.078
39402,29.5,25.34,4.914,0.088,0.104
39403,29.17,25.71,4.916,0.091,0.082
39404,29.11,26.48,4.916,0.088,0.122
39405,28.8,28.01,4.912,0.062,0.167
39406,28.5,28.91,4.913,0.077,0.1
39407,28.19,29.88,4.915,0.091,0.104
39408,28.04,29.68,4.915,0.099,0.122
39409,27.89,29.94,4.913,0.069,0.104
39410,27.64,30.31,4.916,0.102,0.085
39411,27.36,31.91,4.916,0.088,0.044
39412,26.99,32.18,4.913,0.091,0.089
39413,26.91,31.88,4.916,0.073,0.141
39414,26.74,32.41,4.918,0.084,0.104
39457,26.58,32.98,4.915,0.077,0.122
39458,26.54,32.91,4.914,0.077,0.156
39459,26.53,32.71,4.917,0.073,0.115
39460,26.51,33.18,4.916,0.132,0.074
39461,26.41,33.25,4.914,0.073,0.126
39462,26.46,33.08,4.914,0.117,0.085
39463,26.27,34.05,4.914,0.08,0.107
39464,25.82,36.38,4.913,0.124,0.056
39465,25.36,37.31,4.917,0.091,0.104
39466,25.36,37.45,4.911,0.08,0.096
39467,25.22,38.05,4.916,0.073,0.104
39468,24.94,38.98,4.915,0.055,0.167
39529,24.78,39.55,4.913,0.095,0.074
39530,24.69,39.52,4.914,0.08,0.122
39531,24.7,39.08,4.916,0.084,0.107
39532,24.34,40.22,4.915,0.091,0.082
39533,23.97,41.45,4.913,0.08,0.152
39534,23.66,42.15,4.91,0.117,0.078
39559,23.86,41.68,4.913,0.088,0.093
39560,23.88,41.35,4.913,0.106,0.074
39561,24,40.68,4.915,0.091,0.078
39562,23.87,41.05,4.915,0.099,0.115
39563,23.64,42.85,4.913,0.106,0.115
39564,22.64,45.69,4.914,0.095,0.104
39565,22.13,46.19,4.912,0.095,0.104
39566,22.02,46.36,4.912,0.088,0.104
39567,22.09,45.92,4.914,0.073,0.07
39568,22.13,45.59,4.913,0.095,0.133
39569,22.22,45.26,4.915,0.11,0.082
39570,22.2,45.45,4.916,0.095,0.096
39571,22.22,45.52,4.915,0.091,0.115
39572,21.76,49.56,4.913,0.099,0.111
39573,21.05,50.36,4.91,0.106,0.074
39574,21.37,50.16,4.911,0.091,0.133
39575,21.32,50.16,4.913,0.073,0.167
39576,21.3,50.42,4.913,0.329,0.345
39577,21.54,49.16,4.911,1.422,1.141
39578,21.54,48.82,4.914,4.033,3.398
39579,21.57,48.52,4.915,10.21,8.53
39580,21.12,50.39,4.912,21.65,16.44
39581,20.71,50.86,4.911,39.82,27.72
39582,20.81,50.76,4.91,62.86,54.64
39583,20.99,50.69,4.911,88.6,78.8
39584,21.05,50.86,4.912,115.4,103.6
39585,21.23,50.76,4.915,144.8,131.3
39586,21.81,49.62,4.919,175.1,159.6
39587,22.99,48.79,4.917,207.8,189.8
39588,23.67,44.92,4.911,241.1,221.5
39589,24.09,46.39,4.913,271.2,251.3
39590,24.4,47.16,4.912,303.9,282.8
39591,24.92,49.99,4.912,335.6,313.2
39592,25.8,56.23,4.914,365.6,341.6
39593,26.18,60.7,4.911,400.3,374.3
39594,26,62.4,4.909,431.6,403.3
39595,26.14,62.86,4.907,461.6,407.6
39596,26.34,62.93,4.906,491.8,280.5
39597,26.78,63,4.906,520.6,117.5
39598,26.87,62.3,4.908,549.7,81.5
39599,27.14,61.63,4.904,576.8,79.4
39600,27.29,60.86,4.905,603,78.4
39469,27.51,59.56,4.909,628.6,78.9
39470,27.91,58.23,4.906,652.1,80.1
39471,28,58.36,4.906,673.9,80.6
39472,28.03,59.13,4.907,696.1,81.4
39473,27.85,60.33,4.908,717,81.6
39474,27.78,60.23,4.908,738,81.8
39475,27.6,61.5,4.908,757,82.1
39476,27.6,62.26,4.908,773,82.3
39477,27.41,63.2,4.908,790,82.2
39478,27.38,63.4,4.909,805,81.5
39479,27.44,63.6,4.908,818,82.3
39480,27.46,63.4,4.908,829,82.8
39481,27.27,63.93,4.909,839,82.9
39482,27.38,63.97,4.909,848,83.4
39483,27.58,63.33,4.911,857,82.9
39484,27.59,61.26,4.909,863,82.1
39485,27.75,60.7,4.91,870,81.3
39486,28.16,59.96,4.907,874,81
39487,28.16,60.66,4.91,876,80.7
39488,28.33,61.33,4.909,876,81.2
39489,28.56,60.76,4.908,875,81
39490,28.44,61.63,4.913,874,81
39491,28.35,62.1,4.91,870,81.4
39492,28.38,62.03,4.914,865,81.2
39493,28.27,62.73,4.909,859,81
39494,28.22,62.56,4.91,852,81.1
39495,28.61,61.86,4.911,844,81
39496,28.63,61.23,4.909,834,80.4
39497,28.73,60.8,4.912,823,80
39498,28.64,61.1,4.911,811,78.9
39499,28.69,60.83,4.91,798,77.7
39500,28.73,60.33,4.91,785,76.1
39501,29.17,59.43,4.91,769,74.7
39502,29.16,58.83,4.911,752,73.8
39503,29.13,58.5,4.91,734,73
39504,29.05,58.76,4.91,715,72.8
39505,29.25,59.13,4.91,694.3,72.8
39506,28.95,60.63,4.911,670.6,72.7
39507,28.76,61,4.913,648.6,72.5
39508,28.66,61.03,4.91,624.2,71.6
39509,28.79,60.46,4.908,600.6,71.2
39510,28.81,60.33,4.911,574.2,70.7
39511,28.89,59.93,4.913,547.8,70.3
39512,28.86,59.76,4.914,519.7,70.1
39513,28.89,59.06,4.91,491.8,69.61
39514,28.68,59.73,4.912,462.5,69.63
39515,28.57,59.53,4.909,434,74.8
39516,28.66,59,4.913,403.8,118.6
39517,28.7,59.13,4.913,372.9,255.1
39518,28.5,58.5,4.909,341.7,327.4
39519,28.42,58.93,4.907,311.8,317.7
39520,28.54,57.93,4.91,281.4,288.2
39521,28.31,57.93,4.907,250,257
39522,28.15,56.99,4.906,219.4,226.4
